"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Sale","R7","6 Chasing Hearts (6)","Place",1.8,1.7,1.8,1.75,1.5,1.75,"-",1.7,1.6,1.7,"-","-","-"
"Sale","R7","7 Reema Bale (7)","Place",3.25,3,3.1,3.2,3.25,3,"-",3,3.4,3,"-","-","-"
"Sale","R7","8 Son Of Ghost (8)","Place",1.5,1.4,1.38,1.35,1.41,1.4,"-",1.4,1.35,1.4,"-","-","-"
"Sale","R8","1 Junior's Mate (1)","Win",4,3.8,3.7,3.8,3.55,3.8,3.7,1000,"-",3.8,3.7,3.8,"-"
"Sale","R8","2 Top Kade (2)","Win",3.4,3.2,3.1,3.2,3.35,3.2,3.1,990,"-",3.2,3.3,3.2,"-"
"Sale","R8","3 Pretty Capri (3)","Win",10,9.5,8.5,10,7.7,9.5,9.2,980,"-",9.5,9,9.5,"-"
"Sale","R8","4 Witch Of Nova (4)","Win",2.4,2.4,2.35,2.4,2.4,2.45,2.42,9.4,"-",2.4,2.4,2.4,"-"
"Sale","R8","5 Soda Apache (5)","Win",13,12,9.5,12,11.4,12,11,980,"-",12,12,12,"-"
"Sale","R8","6 Mixed Dozen (6)","Win",17,16,13,16,16.2,16,1.48,980,"-",16,16,16,"-"
"Sale","R8","7 Steele Jakit (7)","Win",15,18,14,18,18.2,18,14.5,990,"-",18,18,18,"-"
"Sale","R8","8 Madalia Snoopy (8)","Win",26,26,20,26,26.5,26,19.5,1000,"-",26,26,26,"-"
"Sale","R8","1 Junior's Mate (1)","Place",1.5,1.45,1.4,1.32,1.29,1.4,"-",1.4,1.3,1.4,"-","-","-"
"Sale","R8","2 Top Kade (2)","Place",1.44,1.35,1.34,1.27,1.31,1.33,"-",1.28,1.25,1.28,"-","-","-"
"Sale","R8","3 Pretty Capri (3)","Place",2.65,2.2,2.4,2.35,2.2,2.1,"-",2.2,2.2,2.2,"-","-","-"
"Sale","R8","4 Witch Of Nova (4)","Place",1.25,1.24,1.28,1.25,1.22,1.25,"-",1.18,1.25,1.18,"-","-","-"
"Sale","R8","5 Soda Apache (5)","Place",3.1,2.5,2.5,2.6,2.65,2.38,"-",2.5,2.6,2.5,"-","-","-"
"Sale","R8","6 Mixed Dozen (6)","Place",3.6,2.9,3.2,3.2,3.25,3.2,"-",3,3.2,3,"-","-","-"
"Sale","R8","7 Steele Jakit (7)","Place",3.25,3.1,3.4,3.4,3.05,3.4,"-",3.2,3.4,3.2,"-","-","-"
"Sale","R8","8 Madalia Snoopy (8)","Place",4.5,4,4.25,4.2,4.3,4.2,"-",4,4,4,"-","-","-"
"Sale","R9","1 Paw Whistler (1)","Win",1.35,1.35,1.26,1.35,1.25,1.4,1.38,2.24,"-",1.35,1.3,1.35,"-"
"Sale","R9","2 Lakeview Lass (2)","Win",13,13,10,13,15.2,15,11.5,"-","-",13,14,13,"-"
"Sale","R9","3 Elle Gem (3)","Win",41,34,23,34,43,41,24,"-","-",34,34,34,"-"
"Sale","R9","4 Are You Okay (4)","Win",51,41,26,41,53,51,1.75,"-","-",41,41,41,"-"
"Sale","R9","5 Abundant Lumens (5)","Win",23,21,18,21,26.5,26,19.5,"-","-",21,23,21,"-"
"Sale","R9","6 Blue Falcon (6)","Win",11,11,10,11,13.2,13,12,"-","-",11,12,11,"-"
"Sale","R9","7 Zippity Zippin' (7)","Win",4.4,4.4,4,4.4,3.85,5,4.8,34,"-",4.5,4.2,4.5,"-"
"Sale","R9","8 Challenger (8)","Win",11,10,9,10,11.2,11,10,210,"-",10,10,10,"-"
"Sale","R9","1 Paw Whistler (1)","Place",1.04,1.06,1.07,1.05,1.04,1.05,"-",1.02,1.02,1.02,"-","-","-"
"Sale","R9","2 Lakeview Lass (2)","Place",2.7,2.2,2.2,2.25,2.3,1.88,"-",2.2,2.25,2.2,"-","-","-"
"Sale","R9","3 Elle Gem (3)","Place",4.5,3.8,3.6,3.8,4.05,5,"-",4,3.6,4,"-","-","-"
"Sale","R9","4 Are You Okay (4)","Place",5.5,4.2,3.9,4,4.55,6.25,"-",4.5,3.9,4.5,"-","-","-"
"Sale","R9","5 Abundant Lumens (5)","Place",3.7,2.8,3.2,3,3.25,3.2,"-",3,3.1,3,"-","-","-"
"Sale","R9","6 Blue Falcon (6)","Place",2.2,2,2.2,2.1,2.1,2,"-",2,2.1,2,"-","-","-"
"Sale","R9","7 Zippity Zippin' (7)","Place",1.33,1.35,1.32,1.27,1.23,1.3,"-",1.28,1.25,1.28,"-","-","-"
"Sale","R9","8 Challenger (8)","Place",2.2,1.9,2.15,2,1.74,2,"-",1.85,1.95,1.85,"-","-","-"
"Sale","R10","1 Tootsie (1)","Win",13,12,10,12,12.2,12,1.62,"-","-",12,12,12,"-"
"Sale","R10","3 Dr. Yellowstone (3)","Win",17,19,15,19,19.2,19,15.5,"-","-",19,19,19,"-"
"Sale","R10","4 Daintree Vision (4)","Win",34,41,26,41,43,41,1.62,"-","-",41,41,41,"-"
"Sale","R10","5 Here Comes Dezel (5)","Win",2.4,2.4,2.3,2.4,2.45,2.45,2.42,9.4,"-",2.4,2.45,2.4,"-"
"Sale","R10","6 Woodside Cruiser (6)","Win",41,41,26,41,43,41,24,"-","-",41,41,41,"-"
"Sale","R10","7 Paw Quark (7)","Win",6.5,6.5,5.5,6.5,6.2,6.5,1.62,"-","-",6.5,6.5,6.5,"-"
"Sale","R10","8 Solicit (8)","Win",1.9,1.85,1.75,1.85,1.7,1.85,1.83,4.2,"-",1.85,1.8,1.85,"-"
"Sale","R10","9 Rhine Star (2)","Win",34,31,21,29,32,31,19.5,"-","-",31,29,31,"-"
"Sale","R10","1 Tootsie (1)","Place",2.9,2.1,2.25,2.15,2.15,2,"-",2.15,2.15,2.15,"-","-","-"
"Sale","R10","3 Dr. Yellowstone (3)","Place",3.2,2.7,2.9,2.8,2.45,3,"-",2.8,2.8,2.8,"-","-","-"
"Sale","R10","4 Daintree Vision (4)","Place",3.9,4.4,3.8,4,4.55,6.5,"-",4.5,3.9,4.5,"-","-","-"
"Sale","R10","5 Here Comes Dezel (5)","Place",1.17,1.16,1.22,1.18,1.15,1.11,"-",1.1,1.17,1.1,"-","-","-"
"Sale","R10","6 Woodside Cruiser (6)","Place",4.8,4.4,3.9,4,4.55,6.25,"-",4.5,3.9,4.5,"-","-","-"
"Sale","R10","7 Paw Quark (7)","Place",1.7,1.6,1.6,1.5,1.42,1.53,"-",1.5,1.45,1.5,"-","-","-"
"Sale","R10","8 Solicit (8)","Place",1.1,1.1,1.16,1.1,1.05,1.06,"-",1.06,1.1,1.06,"-","-","-"
"Sale","R10","9 Rhine Star (2)","Place",3.9,3.6,3.6,3.7,3.85,5,"-",3.8,3.7,3.8,"-","-","-"
"Sale","R11","1 Saxon Kelton (1)","Win",8,7.5,6.5,8,8.1,8,1.66,990,"-",8,8,8,"-"
"Sale","R11","2 Dr. Harold (2)","Win",26,23,19,26,26.5,26,19.5,1000,"-",26,26,26,"-"
"Sale","R11","3 Olivia Lee Rose (3)","Win",41,34,23,41,43,41,1.66,980,"-",41,41,41,"-"
"Sale","R11","4 Spring Lassen (4)","Win",7,8,7,8.5,6.7,9,1.66,990,"-",8.5,8,8.5,"-"
"Sale","R11","5 Computer Model (5)","Win",9,8,7,8.5,8.6,8.5,1.66,990,"-",8.5,8.5,8.5,"-"
"Sale","R11","6 Amron Sammy (6)","Win",11,9,8,9,7.7,9.5,1.54,980,"-",9.5,8.5,9.5,"-"
"Sale","R11","7 Fire Up Mark (7)","Win",6,5.5,5,6,6.1,6,1.66,1000,"-",6,6,6,"-"
"Sale","R11","8 Cookie Man (8)","Win",1.65,1.65,1.45,1.55,1.42,1.5,1.48,2.9,"-",1.6,1.52,1.6,"-"
"Sale","R11","1 Saxon Kelton (1)","Place",2.05,1.9,2,1.95,1.7,1.91,"-",1.9,1.95,1.9,"-","-","-"
"Sale","R11","2 Dr. Harold (2)","Place",3.75,3.5,3.7,3.8,3.7,3.75,"-",3.9,3.7,3.9,"-","-","-"
"Sale","R11","3 Olivia Lee Rose (3)","Place",5.5,4.6,3.9,4.4,5.1,7,"-",5,4.4,5,"-","-","-"
"Sale","R11","4 Spring Lassen (4)","Place",1.9,1.95,2.05,2,2.1,2.15,"-",1.95,1.95,1.95,"-","-","-"
"Sale","R11","5 Computer Model (5)","Place",2.25,1.95,2.1,2,2.05,1.75,"-",1.95,2,1.95,"-","-","-"
"Sale","R11","6 Amron Sammy (6)","Place",2.8,2.1,2.25,2.05,1.94,2,"-",2.1,2,2.1,"-","-","-"
"Sale","R11","7 Fire Up Mark (7)","Place",1.75,1.65,1.7,1.6,1.64,1.57,"-",1.6,1.6,1.6,"-","-","-"
"Sale","R11","8 Cookie Man (8)","Place",1.13,1.12,1.12,1.12,1.11,1.08,"-",1.06,1.1,1.06,"-","-","-"
"Sale","R12","1 Solar Spectrum (1)","Win",1.7,1.75,1.65,1.75,1.6,1.75,1.21,1000,"-",1.75,1.7,1.75,"-"
"Sale","R12","2 Speedy Swan (2)","Win",34,31,21,29,32,31,19.5,1000,"-",31,29,31,"-"
"Sale","R12","3 Paw Linden (3)","Win",10,9.5,9,10,10.2,9.5,9.2,1000,"-",9.5,9.5,9.5,"-"
"Sale","R12","4 Ashley Hook (4)","Win",19,19,15,19,16,19,15.5,990,"-",19,18,19,"-"
"Sale","R12","5 Galloping Jessie (5)","Win",41,41,26,41,43,41,1.21,980,"-",41,41,41,"-"
"Sale","R12","6 Joe Gem (6)","Win",41,41,26,41,35,41,24,980,"-",41,41,41,"-"
"Sale","R12","7 Chavero (7)","Win",2.3,2.15,2.1,2.2,2.25,2.25,2.22,8.8,"-",2.2,2.2,2.2,"-"
"Sale","R12","8 Dermott Rose (8)","Win",17,17,12,16,17.2,15,11.5,980,"-",16,16,16,"-"
"Sale","R12","1 Solar Spectrum (1)","Place",1.06,1.08,1.1,1.08,1.04,1.05,"-",1.04,1.07,1.04,"-","-","-"
"Sale","R12","2 Speedy Swan (2)","Place",4.2,3.3,3.2,3.4,3.55,4,"-",3.5,3.3,3.5,"-","-","-"
"Sale","R12","3 Paw Linden (3)","Place",1.95,1.8,2,1.8,1.86,1.88,"-",1.75,1.8,1.75,"-","-","-"
"Sale","R12","4 Ashley Hook (4)","Place",3.1,2.5,2.7,2.6,2.3,2.8,"-",2.6,2.5,2.6,"-","-","-"
"Sale","R12","5 Galloping Jessie (5)","Place",4.5,4,3.7,3.8,4.25,6.5,"-",4.2,3.7,4.2,"-","-","-"
"Sale","R12","6 Joe Gem (6)","Place",4.5,4,3.7,3.8,4.15,5.5,"-",4.2,3.7,4.2,"-","-","-"
"Sale","R12","7 Chavero (7)","Place",1.09,1.12,1.18,1.12,1.13,1.06,"-",1.07,1.12,1.07,"-","-","-"
"Sale","R12","8 Dermott Rose (8)","Place",2.9,2.4,2.35,2.35,2.3,2.15,"-",2.35,2.35,2.35,"-","-","-"
"Healesville","R1","1 Black Fire (1)","Win",3.4,3.1,3.3,3.2,3.1,3.5,4,4.2,3.25,3.3,3.4,3.3,3.4
"Healesville","R1","2 Rio Izzy (2)","Win",5.5,5.5,5.5,5.5,5.2,6,6,7,5.5,5.5,6,5.5,5.75
"Healesville","R1","3 Be A Secret (3)","Win",41,41,41,41,43,46,44,90,41,41,41,41,23
"Healesville","R1","4 Flak Jacket (4)","Win",6,5.5,5.5,5.5,6.1,6.5,6.4,7.6,5.5,6,6,6,5.5
"Healesville","R1","5 Aston Man (5)","Win",8.5,8.5,8,8,8.6,8,9.8,13,8,8,8,8,7
"Healesville","R1","6 Savvy Lad (6)","Win",3.6,3.6,3.6,3.6,3.45,3.9,3.9,4.1,3.6,3.6,3.8,3.6,3.6
"Healesville","R1","7 Glamorous Jewel (7)","Win",9,9,9,9,11.2,9,12,15,9.5,8.5,9,8.5,9.5
"Healesville","R1","8 Mt. View Rupee (8)","Win",26,26,26,26,26.5,27,30,55,26,26,29,26,21
"Healesville","R1","1 Black Fire (1)","Place",1.45,1.4,1.32,1.3,1.35,1.3,1.25,1.4,1.3,1.4,1.5,"-","-"
"Healesville","R1","2 Rio Izzy (2)","Place",1.8,1.8,1.75,1.7,1.58,1.7,1.6,1.8,1.7,1.8,1.9,"-","-"
"Healesville","R1","3 Be A Secret (3)","Place",6,6,5.5,5,5.8,6.5,5.5,6.5,4.8,6.5,3.8,"-","-"
"Healesville","R1","4 Flak Jacket (4)","Place",1.85,1.8,1.75,1.7,1.82,1.75,1.6,1.85,1.75,1.85,1.85,"-","-"
"Healesville","R1","5 Aston Man (5)","Place",2.3,2.2,2.25,2.15,2.2,1.91,1.95,2.2,2.1,2.2,2.1,"-","-"
"Healesville","R1","6 Savvy Lad (6)","Place",1.5,1.5,1.36,1.35,1.32,1.4,1.31,1.45,1.35,1.45,1.55,"-","-"
"Healesville","R1","7 Glamorous Jewel (7)","Place",2.4,2.3,2.35,2.35,2.55,2,2.1,2.3,2.2,2.3,2.45,"-","-"
"Healesville","R1","8 Mt. View Rupee (8)","Place",4.4,4.4,4.6,4.4,4.65,4.5,3.9,4.8,4.2,4.8,3.6,"-","-"
"Healesville","R2","1 Be A Cowboy (1)","Win",11,9.5,9.5,9,10.2,10,15,17,10,10,10,10,10
"Healesville","R2","2 Made By Mia (2)","Win",2.9,2.9,2.8,2.8,2.65,2.9,3.5,3.7,2.9,3,3,3,2.9
