"date","track","raceNumber","startTime","raceURL"
"2025-04-12","Q1 Lakeside","R3","18:13","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/sky-racing-race-3/"
"2025-04-12","Q1 Lakeside","R4","18:34","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/garrards-horse-and-hound-race-4/"
"2025-04-12","Q1 Lakeside","R5","18:51","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/box-1-photography-race-5/"
"2025-04-12","Q1 Lakeside","R6","19:12","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/rosewood-veterinary-service-race-6/"
"2025-04-12","Q1 Lakeside","R7","19:34","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/ladbrokes-racing-club-race-7/"
"2025-04-12","Q1 Lakeside","R8","19:54","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/one-turn-racing-the-q-race-8/"
"2025-04-12","Q1 Lakeside","R9","20:19","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/ladbrokes-mates-mode-race-9/"
"2025-04-12","Q1 Lakeside","R10","20:38","https://www.odds.com.au/greyhounds/q1-lakeside-20250412/one-turn-racing-the-q-race-10/"
"2025-04-12","The Gardens","R1","18:07","https://www.odds.com.au/greyhounds/the-gardens-20250412/welcome-to-ladbrokes-gardens-maiden-race-1/"
"2025-04-12","The Gardens","R2","18:22","https://www.odds.com.au/greyhounds/the-gardens-20250412/ladbrokes-bet-ticker-maiden-race-2/"
"2025-04-12","The Gardens","R3","18:39","https://www.odds.com.au/greyhounds/the-gardens-20250412/ladbrokes-odds-surge-1-4-win-race-3/"
"2025-04-12","The Gardens","R4","19:02","https://www.odds.com.au/greyhounds/the-gardens-20250412/racecourse-hotel-wallsend-race-4/"
"2025-04-12","The Gardens","R5","19:22","https://www.odds.com.au/greyhounds/the-gardens-20250412/ladbrokes-mates-mode-pots-race-5/"
"2025-04-12","The Gardens","R6","19:42","https://www.odds.com.au/greyhounds/the-gardens-20250412/ladbrokes-blackbook-race-6/"
"2025-04-12","The Gardens","R7","20:04","https://www.odds.com.au/greyhounds/the-gardens-20250412/grnsw-middle-distance-series-race-7/"
"2025-04-12","The Gardens","R8","20:31","https://www.odds.com.au/greyhounds/the-gardens-20250412/mkm-signs-race-8/"
"2025-04-12","The Gardens","R9","20:49","https://www.odds.com.au/greyhounds/the-gardens-20250412/ladbrokes-punter-assist-race-9/"
"2025-04-12","The Gardens","R10","21:12","https://www.odds.com.au/greyhounds/the-gardens-20250412/sires-on-ice-race-10/"
"2025-04-12","The Gardens","R11","21:35","https://www.odds.com.au/greyhounds/the-gardens-20250412/gapnswcomau-race-11/"
"2025-04-12","The Gardens","R12","21:54","https://www.odds.com.au/greyhounds/the-gardens-20250412/thank-you-steve-whalland-race-12/"
"2025-04-12","Angle Park","R1","08:50","https://www.odds.com.au/greyhounds/angle-park-20250412/fresh-pet-food-co-race-1/"
"2025-04-12","Angle Park","R2","09:07","https://www.odds.com.au/greyhounds/angle-park-20250412/wwwgapsaorgau-np-race-2/"
"2025-04-12","Angle Park","R3","09:22","https://www.odds.com.au/greyhounds/angle-park-20250412/sky-racing-np-race-3/"
"2025-04-12","Angle Park","R4","09:37","https://www.odds.com.au/greyhounds/angle-park-20250412/follow-thedogssa-on-x-np-race-4/"
"2025-04-12","Angle Park","R5","09:52","https://www.odds.com.au/greyhounds/angle-park-20250412/the-dogcast-np-race-5/"
"2025-04-12","Angle Park","R6","10:12","https://www.odds.com.au/greyhounds/angle-park-20250412/fundraisers-at-angle-park-np-race-6/"
"2025-04-12","Angle Park","R7","10:29","https://www.odds.com.au/greyhounds/angle-park-20250412/mcqueens-tavern-np-race-7/"
"2025-04-12","Angle Park","R8","10:45","https://www.odds.com.au/greyhounds/angle-park-20250412/thedogssa-np-race-8/"
"2025-04-12","Angle Park","R9","11:00","https://www.odds.com.au/greyhounds/angle-park-20250412/greyhounds-as-pets-np-race-9/"
"2025-04-12","Angle Park","R10","11:20","https://www.odds.com.au/greyhounds/angle-park-20250412/tab-np-race-10/"
