"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Geelong","R7","6 Iowa Lass (6)","Win",3.8,3.6,3.7,3.7,3.45,3.7,3.7,12.5,3.5,3.7,3.6,3.7,3.7
"Geelong","R7","7 Blue Arrow (7)","Win",21,21,23,23,26.5,26,18,980,21,23,23,23,23
"Geelong","R7","8 Pepperoni (8)","Win",71,71,71,67,83,67,38,1000,67,71,67,71,81
"Geelong","R7","1 Warden Ozzie (1)","Place",6,6,5.25,4.6,6.1,7.25,4.8,6,5,6,5.75,"-","-"
"Geelong","R7","2 Westar Leo (2)","Place",1.22,1.2,1.22,1.2,1.12,1.14,1.01,1.16,1.2,1.16,1.18,"-","-"
"Geelong","R7","3 King Of Snake (3)","Place",1.67,1.55,1.55,1.4,1.42,1.44,1.28,1.6,1.55,1.6,1.65,"-","-"
"Geelong","R7","4 Lose My Number (4)","Place",7,8,5.75,5.5,8.1,8.5,6.5,7.5,5.5,7.5,7,"-","-"
"Geelong","R7","6 Iowa Lass (6)","Place",1.75,1.6,1.65,1.55,1.66,1.62,1.32,1.65,1.6,1.65,1.7,"-","-"
"Geelong","R7","7 Blue Arrow (7)","Place",5.5,6,5.25,4.8,6.1,8.75,4.8,6,5,6,5.75,"-","-"
"Geelong","R7","8 Pepperoni (8)","Place",17,18,12,9,14.2,14,12,13,12,13,13,"-","-"
"Geelong","R8","1 As You Were (1)","Win",4.2,3.9,3.9,3.9,4.25,4.2,4.1,19.5,3.9,4,4,4,3.9
"Geelong","R8","2 Elite Heat (2)","Win",10,10,10,10,9.8,12,10,90,9.5,10,10,10,11
"Geelong","R8","3 Iron Tyson (3)","Win",6.5,6.5,6.5,6.5,7.6,7.5,6.6,36,6,6.5,7,6.5,6.75
"Geelong","R8","4 Senses Fail (4)","Win",5.5,5,5.5,5.5,5.6,6.5,5.6,36,5,5.5,5.5,5.5,5.5
"Geelong","R8","5 Summer Lovin' (5)","Win",41,51,51,51,63,61,34,990,51,51,51,51,51
"Geelong","R8","6 Black Prestige (6)","Win",10,10,10,10,10.2,12,10,90,9.5,10,10,10,10
"Geelong","R8","7 Hard Rotor (7)","Win",26,23,23,23,19.8,27,18,980,21,23,23,23,23
"Geelong","R8","8 Ambani (8)","Win",2.2,2.1,2.05,2.05,1.96,2.15,2,4.1,2,2.1,2,2.1,2.1
"Geelong","R8","1 As You Were (1)","Place",1.55,1.45,1.36,1.35,1.41,1.36,1.23,1.4,1.32,1.4,1.5,"-","-"
"Geelong","R8","2 Elite Heat (2)","Place",2.75,2.2,2.4,2.35,2.25,2.2,1.9,2.3,2.25,2.3,2.4,"-","-"
"Geelong","R8","3 Iron Tyson (3)","Place",1.95,1.8,1.95,1.9,1.92,1.75,1.55,1.8,1.9,1.8,1.9,"-","-"
"Geelong","R8","4 Senses Fail (4)","Place",1.8,1.6,1.7,1.65,1.72,1.67,1.37,1.65,1.65,1.65,1.75,"-","-"
"Geelong","R8","5 Summer Lovin' (5)","Place",6.5,6,5.5,5,6.6,8,5.25,6.5,5,6.5,5,"-","-"
"Geelong","R8","6 Black Prestige (6)","Place",2.75,2.2,2.4,2.35,2.1,2.38,1.9,2.3,2.3,2.3,2.3,"-","-"
"Geelong","R8","7 Hard Rotor (7)","Place",3.9,3.6,4.25,3.9,3.25,4,3.1,3.8,3.8,3.8,3.4,"-","-"
"Geelong","R8","8 Ambani (8)","Place",1.22,1.2,1.24,1.22,1.2,1.2,1.01,1.14,1.2,1.14,1.22,"-","-"
"Geelong","R9","1 Majestic George (1)","Win",26,23,23,23,19.8,23,18,960,23,23,21,23,23
"Geelong","R9","2 Achtung Baby (2)","Win",4.6,4.6,4.6,4.6,4.85,4.6,4.6,19,4.5,4.6,4.6,4.6,4.8
"Geelong","R9","3 Thermal Flame (3)","Win",8,7.5,7.5,7.5,7.5,7.5,7.6,970,7.5,7.5,7.5,7.5,7.5
"Geelong","R9","5 She's Our Art (5)","Win",8,7.5,8,8,8.6,8.5,8,990,7.5,8,8,8,8
"Geelong","R9","6 Carrots (6)","Win",1.8,1.8,1.8,1.8,1.72,1.8,1.77,2.8,1.75,1.8,1.75,1.8,1.8
"Geelong","R9","7 Bush Big Show (7)","Win",6,6,6.5,6.5,7.1,7,6.6,970,6,6.5,6.5,6.5,6.25
"Geelong","R9","8 Jay's Girl (8)","Win",15,14,14,15,13.4,15,12,960,13,14,14,14,15
"Geelong","R9","1 Majestic George (1)","Place",8,7,5.5,4.8,4.7,7.5,5.75,7,5,7,6.5,"-","-"
"Geelong","R9","2 Achtung Baby (2)","Place",2.2,2.1,2.1,1.95,2.15,1.88,1.7,2.1,2.1,2.1,2.25,"-","-"
"Geelong","R9","3 Thermal Flame (3)","Place",3.1,3,3,2.7,3.05,2.75,2.5,3,2.9,3,3,"-","-"
"Geelong","R9","5 She's Our Art (5)","Place",3.1,3,3.1,2.9,3.15,2.88,2.5,3.1,3.1,3.1,3.1,"-","-"
"Geelong","R9","6 Carrots (6)","Place",1.35,1.3,1.26,1.25,1.26,1.25,1.05,1.26,1.25,1.26,1.3,"-","-"
"Geelong","R9","7 Bush Big Show (7)","Place",2.6,2.5,2.6,2.45,2.7,2.5,2.1,2.7,2.6,2.7,2.7,"-","-"
"Geelong","R9","8 Jay's Girl (8)","Place",5,4.8,4.6,4,3.85,5.25,3.9,4.8,4.2,4.8,4.8,"-","-"
"Geelong","R10","1 Bart's Choice (1)","Win",19,18,18,18,19.2,19,16.5,960,17,19,19,19,19
"Geelong","R10","2 Julea Ruslie (2)","Win",7,6.5,6.5,6.5,6.8,6.5,6.6,990,6,6.5,6.5,6.5,6.75
"Geelong","R10","3 Mauritian Lucas (3)","Win",5,4.8,4.8,4.8,4.65,4.8,4.8,990,4.6,4.8,4.8,4.8,5
"Geelong","R10","4 Groovin' (4)","Win",12,11,11,11,10.4,11,10,960,11,11,11,11,12
"Geelong","R10","5 Unleashing (5)","Win",17,19,20,20,21.5,20,16.5,980,19,20,20,20,21
"Geelong","R10","6 Thermal Smoke (6)","Win",11,12,12,12,10.4,12,10,970,11,12,11,12,13
"Geelong","R10","7 Payton's Pearl (7)","Win",31,34,34,34,43,35,23,960,34,35,34,35,41
"Geelong","R10","8 Aston Monsoon (8)","Win",1.55,1.5,1.5,1.5,1.52,1.5,1.52,2.4,1.45,1.5,1.5,1.5,1.5
"Geelong","R10","1 Bart's Choice (1)","Place",3.5,2.8,3.1,3,3.15,3,2.4,3,3,3,2.9,"-","-"
"Geelong","R10","2 Julea Ruslie (2)","Place",1.8,1.7,1.75,1.65,1.72,1.7,1.4,1.6,1.65,1.6,1.75,"-","-"
"Geelong","R10","3 Mauritian Lucas (3)","Place",1.5,1.5,1.38,1.35,1.33,1.4,1.23,1.4,1.35,1.4,1.55,"-","-"
"Geelong","R10","4 Groovin' (4)","Place",2.85,2.2,2.3,2.25,1.9,1.95,1.85,2.15,2.25,2.15,2.3,"-","-"
"Geelong","R10","5 Unleashing (5)","Place",3.25,2.9,3.4,3.3,3.35,3.6,2.5,3.1,3.2,3.1,3,"-","-"
"Geelong","R10","6 Thermal Smoke (6)","Place",2.55,2.3,2.4,2.35,2.1,2.4,1.95,2.3,2.25,2.3,2.4,"-","-"
"Geelong","R10","7 Payton's Pearl (7)","Place",4.5,4.2,4.4,4.2,4.85,5.25,3.6,4.4,4,4.4,4.2,"-","-"
"Geelong","R10","8 Aston Monsoon (8)","Place",1.09,1.08,1.1,1.1,1.07,1.06,1.01,1.04,1.09,1.04,1.08,"-","-"
"Geelong","R11","1 Got Immunity (1)","Win",4.4,4.4,4.4,4.4,4.45,4.4,4.2,980,4.2,4.4,4.4,4.4,4.4
"Geelong","R11","2 Slippery Shark (2)","Win",5.5,6,6,6,6.1,6,5.8,990,5.75,6,6,6,6
"Geelong","R11","4 Rolling Coal (4)","Win",19,19,19,19,17.4,19,15.5,990,19,19,18,19,19
"Geelong","R11","5 Rooster Legs (5)","Win",7,7,7,7,7,7,6.6,980,6.5,7,7,7,7
"Geelong","R11","6 Fenella (6)","Win",2.5,2.4,2.5,2.45,2.55,2.5,2.36,9.2,2.3,2.45,2.45,2.45,2.45
"Geelong","R11","7 Whipstick Serena (7)","Win",6.5,6.5,6.5,6.5,5.7,6.5,5.8,1000,6.5,6.5,6,6.5,6.5
"Geelong","R11","8 We Are One (8)","Win",6.5,7,7,7,7.1,7,6.6,990,6.5,7,7,7,7
"Geelong","R11","1 Got Immunity (1)","Place",2.33,2.2,2.15,2.05,2.15,1.95,1.8,2.2,2.15,2.2,2.25,"-","-"
"Geelong","R11","2 Slippery Shark (2)","Place",2.7,2.7,2.65,2.45,2.85,2.38,2.2,2.7,2.6,2.7,2.8,"-","-"
"Geelong","R11","4 Rolling Coal (4)","Place",7.5,7,5.5,4.8,4.65,7.75,5.5,6.5,5,6.5,6.25,"-","-"
"Geelong","R11","5 Rooster Legs (5)","Place",3.25,3.1,3,2.8,3.15,2.63,2.5,3,3,3,3.1,"-","-"
"Geelong","R11","6 Fenella (6)","Place",1.67,1.55,1.4,1.35,1.52,1.5,1.24,1.5,1.4,1.5,1.55,"-","-"
"Geelong","R11","7 Whipstick Serena (7)","Place",3,2.9,2.8,2.8,2.5,2.7,2.4,2.9,2.65,2.9,2.9,"-","-"
"Geelong","R11","8 We Are One (8)","Place",3,3.1,3,2.9,3.15,2.88,2.5,3,3,3,3.1,"-","-"
"Geelong","R12","1 Flying Bessie (1)","Win",5.5,5.5,5.5,5.5,5.8,5.5,5.3,990,5.25,5.5,5.5,5.5,5.75
"Geelong","R12","2 Roman Empire (2)","Win",11,10,10,10,9.2,10,8.6,990,9.5,10,9.5,10,11
"Geelong","R12","3 Lisburn (3)","Win",12,12,12,11,10.4,11,9.6,990,11,12,11,12,12
"Geelong","R12","4 On Song Ice (4)","Win",1.95,1.85,1.9,1.9,1.88,1.9,1.83,4.2,1.8,1.9,1.9,1.9,1.9
"Geelong","R12","5 Big Trucker (5)","Win",6.5,6.5,6.5,6.5,6.2,6.5,6.2,1000,6,6.5,6.5,6.5,6.75
"Geelong","R12","6 Zipping Jetson (6)","Win",7.5,7.5,7.5,7.5,8.1,7.5,7.2,990,7,7.5,7.5,7.5,8
"Geelong","R12","7 Blonde Mustang (7)","Win",10,9.5,9.5,9,10.2,9.5,9.2,1000,9,9.5,9.5,9.5,10
"Geelong","R12","8 Sleek Monique (8)","Win",23,23,23,23,24.5,23,18,990,21,23,23,23,26
"Geelong","R12","1 Flying Bessie (1)","Place",1.75,1.7,1.7,1.65,1.72,1.7,1.4,1.65,1.6,1.65,1.8,"-","-"
"Geelong","R12","2 Roman Empire (2)","Place",2.9,2.3,2.35,2.3,2.1,2.25,2,2.35,2.25,2.35,2.45,"-","-"
"Geelong","R12","3 Lisburn (3)","Place",2.95,2.5,2.7,2.45,2.65,2.4,2.2,2.6,2.45,2.6,2.5,"-","-"
"Geelong","R12","4 On Song Ice (4)","Place",1.18,1.18,1.2,1.2,1.18,1.17,1.01,1.12,1.2,1.12,1.18,"-","-"
"Geelong","R12","5 Big Trucker (5)","Place",1.95,1.85,1.95,1.9,1.7,1.75,1.55,1.8,1.9,1.8,1.95,"-","-"
"Geelong","R12","6 Zipping Jetson (6)","Place",2.05,2,2.05,2.05,2.15,1.91,1.7,2,2,2,2.1,"-","-"
"Geelong","R12","7 Blonde Mustang (7)","Place",2.7,2.2,2.35,2.25,2.4,2.2,1.9,2.25,2.25,2.25,2.35,"-","-"
"Geelong","R12","8 Sleek Monique (8)","Place",3.9,3.8,4,3.9,3.55,4,3.25,3.9,3.8,3.9,3.7,"-","-"
"Geelong","R13","1 Insane (1)","Win",3.6,3.4,3.4,"-",3.45,3.5,3.4,980,3.25,3.5,3.4,3.5,3.5
"Geelong","R13","2 My Boy Harvey (2)","Win",10,10,10,"-",10.2,10,9.2,990,9.5,10,10,10,11
"Geelong","R13","3 Kraken Hook (3)","Win",4.6,4.8,5,"-",4.95,5,4.6,970,4.6,5,5,5,5.25
"Geelong","R13","4 Jeff The Man (4)","Win",51,51,51,"-",49,51,1.52,980,51,51,51,51,51
"Geelong","R13","5 Acoustic Flash (5)","Win",23,23,23,"-",23,23,18,990,21,23,23,23,23
"Geelong","R13","6 Sabatini (6)","Win",6,6.5,6.5,"-",6.4,6,5.8,990,6,6.5,6.5,6.5,6.5
"Geelong","R13","7 Maddy Giblet (7)","Win",2.4,2.25,2.25,"-",2.25,2.3,2.26,9,2.2,2.3,2.25,2.3,2.3
"Geelong","R13","8 He Man (8)","Win",13,12,12,"-",12,12,10,980,11,12,12,12,13
"Geelong","R13","1 Insane (1)","Place",1.44,1.4,1.3,"-",1.35,1.4,1.16,1.35,1.25,1.35,1.45,"-","-"
"Geelong","R13","2 My Boy Harvey (2)","Place",2.7,2.2,2.4,"-",2.2,2.05,1.9,2.3,2.3,2.3,2.4,"-","-"
"Geelong","R13","3 Kraken Hook (3)","Place",1.6,1.55,1.6,"-",1.56,1.57,1.33,1.6,1.5,1.6,1.7,"-","-"
"Geelong","R13","4 Jeff The Man (4)","Place",8,6,5.5,"-",6.1,8,5.25,6.5,5,6.5,5,"-","-"
"Geelong","R13","5 Acoustic Flash (5)","Place",4,3.6,4,"-",3.75,4,3.1,3.8,3.9,3.8,3.3,"-","-"
"Geelong","R13","6 Sabatini (6)","Place",1.85,1.8,1.95,"-",1.8,1.8,1.5,1.8,1.9,1.8,1.9,"-","-"
"Geelong","R13","7 Maddy Giblet (7)","Place",1.22,1.22,1.26,"-",1.2,1.22,1.01,1.18,1.25,1.18,1.25,"-","-"
"Geelong","R13","8 He Man (8)","Place",3.1,2.5,2.8,"-",2.5,2.4,2.2,2.6,2.6,2.6,2.5,"-","-"
"Warragul","R1","1 Can't Ignore Her (1)","Win",8,7.5,8,8,9.1,9,7.2,1000,"-",8,8.5,8,7
"Warragul","R1","2 Hulk King Hammer (2)","Win",5,5,4.8,4.8,5.1,4.8,4.6,1000,"-",4.8,4.8,4.8,4.4
"Warragul","R1","3 Spicy Seduction (3)","Win",8,8.5,9,9,8.1,10,8.6,1000,"-",9,9,9,8
"Warragul","R1","4 Maryvale Girl (4)","Win",19,21,23,23,18.4,27,15.5,1000,"-",23,21,23,19
"Warragul","R1","5 Good Odds Mario (5)","Win",5.5,5.5,5.5,5.5,5.6,5.5,4.8,1000,"-",5.5,5.5,5.5,5
"Warragul","R1","6 Five Jacks (6)","Win",13,12,13,13,15.2,15,14,1000,"-",13,14,13,11
"Warragul","R1","7 Billy Ray Mikado (7)","Win",2.9,2.5,2.6,2.5,2.2,2.7,2.56,990,"-",2.6,2.4,2.6,2.35
"Warragul","R1","8 Edinburgh Bale (8)","Win",5,5,5,4.6,4.95,5,4.8,34,"-",5,5,5,4.4
"Warragul","R1","1 Can't Ignore Her (1)","Place",2.45,2.1,2.25,2.2,2.3,2.3,"-",2.15,2.2,2.15,1.85,"-","-"
"Warragul","R1","2 Hulk King Hammer (2)","Place",1.8,1.7,1.65,1.6,1.66,1.53,"-",1.65,1.55,1.65,1.6,"-","-"
"Warragul","R1","3 Spicy Seduction (3)","Place",2.45,2.2,2.35,2.35,2.2,2.3,"-",2.3,2.35,2.3,1.95,"-","-"
"Warragul","R1","4 Maryvale Girl (4)","Place",3.9,3.8,4,3.9,4.25,5,"-",4.2,3.9,4.2,2.9,"-","-"
