"date","track","raceNumber","startTime","raceURL"
"2025-05-21","Bendigo","R1","14:07","https://www.odds.com.au/greyhounds/bendigo-20250521/thank-you-calum-blake-race-1/"
"2025-05-21","Bendigo","R2","14:22","https://www.odds.com.au/greyhounds/bendigo-20250521/13-races-today-race-2/"
"2025-05-21","Bendigo","R3","14:39","https://www.odds.com.au/greyhounds/bendigo-20250521/sportsbet-supporters-of-having-a-crack-race-3/"
"2025-05-21","Bendigo","R4","14:57","https://www.odds.com.au/greyhounds/bendigo-20250521/hip-pocket-bendigo-race-4/"
"2025-05-21","Bendigo","R5","15:17","https://www.odds.com.au/greyhounds/bendigo-20250521/made-solutions-electrical-and-data-race-5/"
"2025-05-21","Bendigo","R6","15:39","https://www.odds.com.au/greyhounds/bendigo-20250521/avard-civil-race-6/"
"2025-05-21","Bendigo","R7","15:57","https://www.odds.com.au/greyhounds/bendigo-20250521/bendigo-advertiser-1-3-wins-race-7/"
"2025-05-21","Bendigo","R8","16:14","https://www.odds.com.au/greyhounds/bendigo-20250521/mannings-greyhound-complex-race-8/"
"2025-05-21","Bendigo","R9","16:39","https://www.odds.com.au/greyhounds/bendigo-20250521/sportsbet-more-places-race-9/"
"2025-05-21","Bendigo","R10","16:57","https://www.odds.com.au/greyhounds/bendigo-20250521/jarrod-larkin-concreting-race-10/"
"2025-05-21","Bendigo","R11","17:19","https://www.odds.com.au/greyhounds/bendigo-20250521/peter-brown-custom-homes-race-11/"
"2025-05-21","Bendigo","R12","17:37","https://www.odds.com.au/greyhounds/bendigo-20250521/one-more-race-to-go-race-12/"
"2025-05-21","Bendigo","R13","17:59","https://www.odds.com.au/greyhounds/bendigo-20250521/bendigo-race-13-race-13/"
"2025-05-21","Ballarat","R1","18:21","https://www.odds.com.au/greyhounds/ballarat-20250521/sportsbet-supporters-of-having-a-crack-race-1/"
"2025-05-21","Ballarat","R2","18:39","https://www.odds.com.au/greyhounds/ballarat-20250521/southern-sheetmetal-race-2/"
"2025-05-21","Ballarat","R3","18:58","https://www.odds.com.au/greyhounds/ballarat-20250521/tudor-electrical-race-3/"
"2025-05-21","Ballarat","R4","19:18","https://www.odds.com.au/greyhounds/ballarat-20250521/eureka-concrete-race-4/"
"2025-05-21","Ballarat","R5","19:38","https://www.odds.com.au/greyhounds/ballarat-20250521/sweet-nettys-catering-race-5/"
"2025-05-21","Ballarat","R6","19:58","https://www.odds.com.au/greyhounds/ballarat-20250521/a1-signage-1-4-wins-race-6/"
"2025-05-21","Ballarat","R7","20:18","https://www.odds.com.au/greyhounds/ballarat-20250521/town-country-line-marking-race-7/"
"2025-05-21","Ballarat","R8","20:38","https://www.odds.com.au/greyhounds/ballarat-20250521/ballarat-greys-bingo-every-sunday-race-8/"
"2025-05-21","Ballarat","R9","21:02","https://www.odds.com.au/greyhounds/ballarat-20250521/ballarat-function-centre-race-9/"
"2025-05-21","Ballarat","R10","21:28","https://www.odds.com.au/greyhounds/ballarat-20250521/rsn-grey-areas-wednesday-friday-race-10/"
"2025-05-21","Ballarat","R11","21:48","https://www.odds.com.au/greyhounds/ballarat-20250521/sportsbet-fast-form-race-11/"
"2025-05-21","Sale","R1","11:37","https://www.odds.com.au/greyhounds/sale-20250521/sportsbet-green-tick-race-1/"
"2025-05-21","Sale","R2","11:54","https://www.odds.com.au/greyhounds/sale-20250521/gippslands-gold-983-race-2/"
"2025-05-21","Sale","R3","12:10","https://www.odds.com.au/greyhounds/sale-20250521/james-yeates-printing-design-race-3/"
"2025-05-21","Sale","R4","12:30","https://www.odds.com.au/greyhounds/sale-20250521/monacellars-2-3-wins-race-4/"
"2025-05-21","Sale","R5","12:47","https://www.odds.com.au/greyhounds/sale-20250521/maffra-poly-pumps-race-5/"
"2025-05-21","Sale","R6","13:05","https://www.odds.com.au/greyhounds/sale-20250521/sportsbet-blackbook-race-6/"
"2025-05-21","Sale","R7","13:22","https://www.odds.com.au/greyhounds/sale-20250521/rotti-security-1-3-wins-race-7/"
"2025-05-21","Sale","R8","13:40","https://www.odds.com.au/greyhounds/sale-20250521/ian-carter-builder-race-8/"
"2025-05-21","Sale","R9","13:57","https://www.odds.com.au/greyhounds/sale-20250521/ed-fountain-removals-race-9/"
"2025-05-21","Sale","R10","14:15","https://www.odds.com.au/greyhounds/sale-20250521/ranfords-family-butcher-race-10/"
"2025-05-21","Sale","R11","14:32","https://www.odds.com.au/greyhounds/sale-20250521/sale-refrigeration-and-air-conditioning-race-11/"
"2025-05-21","Sale","R12","14:50","https://www.odds.com.au/greyhounds/sale-20250521/aussie-secret-stud-race-12/"
"2025-05-21","The Meadows","R1","18:49","https://www.odds.com.au/greyhounds/the-meadows-20250521/sportsbet-green-tick-0-1-win-race-1/"
"2025-05-21","The Meadows","R2","19:08","https://www.odds.com.au/greyhounds/the-meadows-20250521/gorski-tippers-aus-wide-0-2-w-275-race-2/"
"2025-05-21","The Meadows","R3","19:28","https://www.odds.com.au/greyhounds/the-meadows-20250521/city-view-bistro-0-2-w-275-race-3/"
"2025-05-21","The Meadows","R4","19:48","https://www.odds.com.au/greyhounds/the-meadows-20250521/sportsbet-blackbook-race-4/"
"2025-05-21","The Meadows","R5","20:08","https://www.odds.com.au/greyhounds/the-meadows-20250521/sportsbet-supporters-of-having-a-crack-race-5/"
"2025-05-21","The Meadows","R6","20:28","https://www.odds.com.au/greyhounds/the-meadows-20250521/sportsbet-more-places-race-6/"
"2025-05-21","The Meadows","R7","20:52","https://www.odds.com.au/greyhounds/the-meadows-20250521/keyon-kennels-race-7/"
"2025-05-21","The Meadows","R8","21:17","https://www.odds.com.au/greyhounds/the-meadows-20250521/grvorgauracedata-race-8/"
"2025-05-21","The Meadows","R9","21:37","https://www.odds.com.au/greyhounds/the-meadows-20250521/grv-vicbred-series-ht1-race-9/"
"2025-05-21","The Meadows","R10","22:05","https://www.odds.com.au/greyhounds/the-meadows-20250521/grv-vicbred-series-ht2-race-10/"
"2025-05-21","The Meadows","R11","22:25","https://www.odds.com.au/greyhounds/the-meadows-20250521/grv-vicbred-series-ht3-race-11/"
"2025-05-21","The Meadows","R12","22:44","https://www.odds.com.au/greyhounds/the-meadows-20250521/grv-vicbred-series-ht4-race-12/"
"2025-05-21","Rockhampton","R1","18:55","https://www.odds.com.au/greyhounds/rockhampton-20250521/dynamic-electrical-race-1/"
"2025-05-21","Rockhampton","R2","19:15","https://www.odds.com.au/greyhounds/rockhampton-20250521/dynamic-refrigeration-race-2/"
"2025-05-21","Rockhampton","R3","19:35","https://www.odds.com.au/greyhounds/rockhampton-20250521/reggies-podcast-race-3/"
"2025-05-21","Rockhampton","R4","19:55","https://www.odds.com.au/greyhounds/rockhampton-20250521/beckett-family-race-4/"
"2025-05-21","Rockhampton","R5","20:15","https://www.odds.com.au/greyhounds/rockhampton-20250521/a2z-dental-rockhampton-race-5/"
"2025-05-21","Rockhampton","R6","20:35","https://www.odds.com.au/greyhounds/rockhampton-20250521/parkhurst-quality-meats-race-6/"
"2025-05-21","Rockhampton","R7","20:59","https://www.odds.com.au/greyhounds/rockhampton-20250521/love-a-greyhound-race-7/"
"2025-05-21","Rockhampton","R8","21:25","https://www.odds.com.au/greyhounds/rockhampton-20250521/sky-racing-race-8/"
"2025-05-21","Rockhampton","R9","21:45","https://www.odds.com.au/greyhounds/rockhampton-20250521/dinky-di-web-design-race-9/"
"2025-05-21","Cannington","R1","20:42","https://www.odds.com.au/greyhounds/cannington-20250521/free-entry-tabtouch-park-race-1/"
"2025-05-21","Cannington","R2","21:06","https://www.odds.com.au/greyhounds/cannington-20250521/bring-the-family-race-2/"
"2025-05-21","Cannington","R3","21:31","https://www.odds.com.au/greyhounds/cannington-20250521/sires-on-ice-wa-race-3/"
"2025-05-21","Cannington","R4","21:54","https://www.odds.com.au/greyhounds/cannington-20250521/signup-wa-race-4/"
"2025-05-21","Cannington","R5","22:14","https://www.odds.com.au/greyhounds/cannington-20250521/get-your-quaddie-on-race-5/"
"2025-05-21","Cannington","R6","22:29","https://www.odds.com.au/greyhounds/cannington-20250521/prime-trophies-race-6/"
"2025-05-21","Cannington","R7","22:54","https://www.odds.com.au/greyhounds/cannington-20250521/all-torque-engineering-race-7/"
"2025-05-21","Cannington","R8","23:19","https://www.odds.com.au/greyhounds/cannington-20250521/fuller-fitness-race-8/"
"2025-05-21","Cannington","R9","23:37","https://www.odds.com.au/greyhounds/cannington-20250521/bet-local-bet-tabtouch-race-9/"
"2025-05-21","Cannington","R10","23:57","https://www.odds.com.au/greyhounds/cannington-20250521/auto-owls-bentley-race-10/"
"2025-05-21","Ascot Park","R1","10:05","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/southland-greyhounds-welcome-race-1/"
"2025-05-21","Ascot Park","R2","10:23","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/southland-otago-photo-finish-race-2/"
"2025-05-21","Ascot Park","R3","10:42","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/ascot-park-tricode-facility-race-3/"
"2025-05-21","Ascot Park","R4","10:58","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/dave-robbie-photographer-dash-race-4/"
"2025-05-21","Ascot Park","R5","11:15","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/added-energy-stakes-race-5/"
"2025-05-21","Ascot Park","R6","11:32","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/otago-greyhound-racing-club-dash-race-6/"
"2025-05-21","Ascot Park","R7","11:50","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/oreti-beach-run-race-7/"
"2025-05-21","Ascot Park","R8","12:06","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/mr-whippy-southland-race-8/"
"2025-05-21","Ascot Park","R9","12:30","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/tracey-rail-memorial-race-9/"
"2025-05-21","Ascot Park","R10","12:46","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/far-south-challenge-group-2-final-race-10/"
"2025-05-21","Ascot Park","R11","13:05","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/supreme-site-works-race-11/"
"2025-05-21","Ascot Park","R12","13:22","https://www.odds.com.au/greyhounds/ascot-park-nz-20250521/racing-again-28-may-race-12/"
"2025-05-21","Gunnedah","R1","15:07","https://www.odds.com.au/greyhounds/gunnedah-20250521/welcome-to-gunnedah-maiden-race-1/"
"2025-05-21","Gunnedah","R2","15:25","https://www.odds.com.au/greyhounds/gunnedah-20250521/free-entry-at-gunnedah-race-2/"
"2025-05-21","Gunnedah","R3","15:42","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-mates-mode-pots-race-3/"
"2025-05-21","Gunnedah","R4","16:00","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-same-race-multi-race-4/"
"2025-05-21","Gunnedah","R5","16:17","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-odds-surge-1-4-win-race-5/"
"2025-05-21","Gunnedah","R6","16:34","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-blackbook-1-4-win-race-6/"
"2025-05-21","Gunnedah","R7","16:49","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-fast-withdrawals-race-7/"
"2025-05-21","Gunnedah","R8","17:12","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-bet-ticker-race-8/"
"2025-05-21","Gunnedah","R9","17:29","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-punter-assist-1-3-win-race-9/"
"2025-05-21","Gunnedah","R10","17:52","https://www.odds.com.au/greyhounds/gunnedah-20250521/farrells-4x2-dog-biscuits-1-3-win-race-10/"
"2025-05-21","Gunnedah","R11","18:09","https://www.odds.com.au/greyhounds/gunnedah-20250521/gapnswcomau-1-3-win-race-11/"
"2025-05-21","Gunnedah","R12","18:32","https://www.odds.com.au/greyhounds/gunnedah-20250521/ladbrokes-1-3-win-race-12/"
"2025-05-21","Temora","R1","11:58","https://www.odds.com.au/greyhounds/temora-20250521/ladbrokes-odds-surge-maiden-race-1/"
"2025-05-21","Temora","R2","12:14","https://www.odds.com.au/greyhounds/temora-20250521/happy-birthday-anne-1-3-win-race-2/"
"2025-05-21","Temora","R3","12:37","https://www.odds.com.au/greyhounds/temora-20250521/southwest-fuel-heat-1-race-3/"
"2025-05-21","Temora","R4","12:57","https://www.odds.com.au/greyhounds/temora-20250521/southwest-fuel-heat-2-race-4/"
"2025-05-21","Temora","R5","13:12","https://www.odds.com.au/greyhounds/temora-20250521/southwest-fuel-heat-3-race-5/"
"2025-05-21","Temora","R6","13:32","https://www.odds.com.au/greyhounds/temora-20250521/southwest-fuel-heat-4-race-6/"
"2025-05-21","Temora","R7","13:47","https://www.odds.com.au/greyhounds/temora-20250521/southwest-fuel-heat-5-race-7/"
"2025-05-21","Temora","R8","14:12","https://www.odds.com.au/greyhounds/temora-20250521/ladbrokes-bet-ticker-race-8/"
"2025-05-21","Temora","R9","14:29","https://www.odds.com.au/greyhounds/temora-20250521/mark-hughes-foundation-race-9/"
"2025-05-21","Temora","R10","14:54","https://www.odds.com.au/greyhounds/temora-20250521/happy-birthday-donna-race-10/"
"2025-05-21","Temora","R11","15:12","https://www.odds.com.au/greyhounds/temora-20250521/ladbrokes-blackbook-masters-race-11/"
"2025-05-21","Gawler","R1","11:47","https://www.odds.com.au/greyhounds/gawler-20250521/the-bunyip-maiden-stake-race-1/"
"2025-05-21","Gawler","R2","12:02","https://www.odds.com.au/greyhounds/gawler-20250521/greyhounds-as-pets-np-stake-race-2/"
"2025-05-21","Gawler","R3","12:22","https://www.odds.com.au/greyhounds/gawler-20250521/roseworthy-hotel-np-stake-race-3/"
"2025-05-21","Gawler","R4","12:40","https://www.odds.com.au/greyhounds/gawler-20250521/market-in-the-gardens-np-stake-race-4/"
"2025-05-21","Gawler","R5","13:02","https://www.odds.com.au/greyhounds/gawler-20250521/peter-kittle-toyota-para-hills-np-stake-race-5/"
"2025-05-21","Gawler","R6","13:19","https://www.odds.com.au/greyhounds/gawler-20250521/trio-sign-group-np-stake-race-6/"
"2025-05-21","Gawler","R7","13:37","https://www.odds.com.au/greyhounds/gawler-20250521/nixons-function-centre-np-stake-race-7/"
"2025-05-21","Gawler","R8","13:54","https://www.odds.com.au/greyhounds/gawler-20250521/the-bunyip-np-stake-race-8/"
"2025-05-21","Gawler","R9","14:19","https://www.odds.com.au/greyhounds/gawler-20250521/greyhounds-as-pets-np-stake-race-9/"
"2025-05-21","Richmond","R1","19:05","https://www.odds.com.au/greyhounds/richmond-20250521/ladbrokes-odds-surge-maiden-race-1/"
"2025-05-21","Richmond","R2","19:25","https://www.odds.com.au/greyhounds/richmond-20250521/ladbrokes-blackbook-maiden-final-race-2/"
"2025-05-21","Richmond","R3","19:45","https://www.odds.com.au/greyhounds/richmond-20250521/flying-ricciardo-at-stud-race-3/"
"2025-05-21","Richmond","R4","20:05","https://www.odds.com.au/greyhounds/richmond-20250521/ladbrokes-mates-mode-pots-race-4/"
"2025-05-21","Richmond","R5","20:25","https://www.odds.com.au/greyhounds/richmond-20250521/steeline-riverstone-race-5/"
"2025-05-21","Richmond","R6","20:49","https://www.odds.com.au/greyhounds/richmond-20250521/ladbrokes-same-race-multi-race-6/"
"2025-05-21","Richmond","R7","21:14","https://www.odds.com.au/greyhounds/richmond-20250521/ladbrokes-punter-assist-1-3-win-race-7/"
"2025-05-21","Richmond","R8","21:34","https://www.odds.com.au/greyhounds/richmond-20250521/gapnswcomau-1-3-win-race-8/"
"2025-05-21","Richmond","R9","21:57","https://www.odds.com.au/greyhounds/richmond-20250521/mark-hughes-foundation-max-150-pts-race-9/"
"2025-05-21","Richmond","R10","22:17","https://www.odds.com.au/greyhounds/richmond-20250521/everyones-welcome-at-rrc-max-150-pts-race-10/"
"2025-05-21","Richmond","R11","22:32","https://www.odds.com.au/greyhounds/richmond-20250521/ladbrokes-fast-withdrawals-max-150-pts-race-11/"
"2025-05-21","Richmond","R12","22:57","https://www.odds.com.au/greyhounds/richmond-20250521/wick-coffee-max-150-pts-race-12/"
"2025-05-21","Albion Park","R1","15:32","https://www.odds.com.au/greyhounds/albion-park-20250521/rhino-finance-race-1/"
"2025-05-21","Albion Park","R2","15:52","https://www.odds.com.au/greyhounds/albion-park-20250521/zillmere-sports-club-race-2/"
"2025-05-21","Albion Park","R3","16:07","https://www.odds.com.au/greyhounds/albion-park-20250521/aspley-leagues-club-race-3/"
"2025-05-21","Albion Park","R4","16:27","https://www.odds.com.au/greyhounds/albion-park-20250521/carina-leagues-club-race-4/"
"2025-05-21","Albion Park","R5","16:42","https://www.odds.com.au/greyhounds/albion-park-20250521/gorski-engineering-race-5/"
"2025-05-21","Albion Park","R6","17:04","https://www.odds.com.au/greyhounds/albion-park-20250521/qldgreyscom-race-6/"
"2025-05-21","Albion Park","R7","17:22","https://www.odds.com.au/greyhounds/albion-park-20250521/ladbrokes-mates-mode-pots-race-7/"
"2025-05-21","Albion Park","R8","17:44","https://www.odds.com.au/greyhounds/albion-park-20250521/ladbrokes-same-race-multi-race-8/"
"2025-05-21","Albion Park","R9","18:02","https://www.odds.com.au/greyhounds/albion-park-20250521/garrards-horse-and-hound-race-9/"
"2025-05-21","Albion Park","R10","18:24","https://www.odds.com.au/greyhounds/albion-park-20250521/rosewood-veterinary-service-race-10/"
"2025-05-21","Albion Park","R11","18:42","https://www.odds.com.au/greyhounds/albion-park-20250521/box-1-photography-race-11/"
"2025-05-21","Albion Park","R12","19:02","https://www.odds.com.au/greyhounds/albion-park-20250521/sky-racing-race-12/"
"2025-05-21","Taree","R1","18:52","https://www.odds.com.au/greyhounds/taree-20250521/mark-hughes-foundation-maiden-race-1/"
"2025-05-21","Taree","R2","19:12","https://www.odds.com.au/greyhounds/taree-20250521/ladbrokes-mates-mode-pots-maiden-race-2/"
"2025-05-21","Taree","R3","19:32","https://www.odds.com.au/greyhounds/taree-20250521/ladbrokes-same-race-multi-maiden-race-3/"
"2025-05-21","Taree","R4","19:52","https://www.odds.com.au/greyhounds/taree-20250521/ladbrokes-odds-surge-masters-race-4/"
"2025-05-21","Taree","R5","20:12","https://www.odds.com.au/greyhounds/taree-20250521/active-locksmiths-and-security-1-3-win-race-5/"
"2025-05-21","Taree","R6","20:34","https://www.odds.com.au/greyhounds/taree-20250521/npc-electrical-race-6/"
"2025-05-21","Taree","R7","20:56","https://www.odds.com.au/greyhounds/taree-20250521/manning-river-steel-race-7/"
"2025-05-21","Taree","R8","21:22","https://www.odds.com.au/greyhounds/taree-20250521/harrington-bakehouse-and-cafe-race-8/"
"2025-05-21","Taree","R9","21:47","https://www.odds.com.au/greyhounds/taree-20250521/ranvet-k-max-race-9/"
"2025-05-21","Taree","R10","22:07","https://www.odds.com.au/greyhounds/taree-20250521/fab-con-manning-valley-race-10/"
"2025-05-21","Capalaba","R1","12:52","https://www.odds.com.au/greyhounds/capalaba-20250521/capalaba-car-world-race-1/"
"2025-05-21","Capalaba","R2","13:09","https://www.odds.com.au/greyhounds/capalaba-20250521/just-greyhound-photos-race-2/"
"2025-05-21","Capalaba","R3","13:27","https://www.odds.com.au/greyhounds/capalaba-20250521/wynnum-haulage-race-3/"
"2025-05-21","Capalaba","R4","13:44","https://www.odds.com.au/greyhounds/capalaba-20250521/amj-engineering-fabrication-race-4/"
"2025-05-21","Capalaba","R5","14:02","https://www.odds.com.au/greyhounds/capalaba-20250521/swoosh-finance-race-5/"
"2025-05-21","Capalaba","R6","14:26","https://www.odds.com.au/greyhounds/capalaba-20250521/com-av-comms-audio-visual-installs-race-6/"
"2025-05-21","Capalaba","R7","14:42","https://www.odds.com.au/greyhounds/capalaba-20250521/race-revolution-timing-systems-race-7/"
"2025-05-21","Capalaba","R8","15:04","https://www.odds.com.au/greyhounds/capalaba-20250521/annual-pest-management-race-8/"
"2025-05-21","Capalaba","R9","15:28","https://www.odds.com.au/greyhounds/capalaba-20250521/wwwontheclockcomau-race-9/"
"2025-05-21","Capalaba","R10","15:47","https://www.odds.com.au/greyhounds/capalaba-20250521/trevor-mcsherry-classic-race-10/"
