"date","track","raceNumber","startTime","raceURL"
"2025-04-13","Broken Hill","R2","19:10","https://www.odds.com.au/greyhounds/broken-hill-20250413/ladbrokes-mates-mode-pots-race-2/"
"2025-04-13","Broken Hill","R3","19:31","https://www.odds.com.au/greyhounds/broken-hill-20250413/the-sturt-club-race-3/"
"2025-04-13","Broken Hill","R4","19:55","https://www.odds.com.au/greyhounds/broken-hill-20250413/century-21-broken-hill-race-4/"
"2025-04-13","Broken Hill","R5","20:16","https://www.odds.com.au/greyhounds/broken-hill-20250413/fabtec-advanced-steel-fabrication-race-5/"
"2025-04-13","Broken Hill","R6","20:36","https://www.odds.com.au/greyhounds/broken-hill-20250413/ladbrokes-same-race-multi-race-6/"
"2025-04-13","Broken Hill","R7","20:59","https://www.odds.com.au/greyhounds/broken-hill-20250413/the-workies-club-easter-gift-heat-1-race-7/"
"2025-04-13","Broken Hill","R8","21:17","https://www.odds.com.au/greyhounds/broken-hill-20250413/the-workies-club-easter-gift-heat-2-race-8/"
"2025-04-13","Broken Hill","R9","21:38","https://www.odds.com.au/greyhounds/broken-hill-20250413/the-workies-club-easter-gift-heat-3-race-9/"
"2025-04-13","Broken Hill","R10","22:02","https://www.odds.com.au/greyhounds/broken-hill-20250413/the-workies-club-easter-gift-heat-4-race-10/"
"2025-04-13","Richmond","R1","17:22","https://www.odds.com.au/greyhounds/richmond-20250413/wick-coffee-maiden-race-1/"
"2025-04-13","Richmond","R2","17:44","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-odds-surge-maiden-race-2/"
"2025-04-13","Richmond","R3","18:04","https://www.odds.com.au/greyhounds/richmond-20250413/steeline-riverstone-race-3/"
"2025-04-13","Richmond","R4","18:24","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-mates-mode-pots-race-4/"
"2025-04-13","Richmond","R5","18:44","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-blackbook-race-5/"
"2025-04-13","Richmond","R6","19:05","https://www.odds.com.au/greyhounds/richmond-20250413/flying-ricciardo-at-stud-race-6/"
"2025-04-13","Richmond","R7","19:27","https://www.odds.com.au/greyhounds/richmond-20250413/gapnswcomau-1-3-win-race-7/"
"2025-04-13","Richmond","R8","19:47","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-bet-ticker-1-3-win-race-8/"
"2025-04-13","Richmond","R9","20:10","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-same-race-multi-1-3-win-race-9/"
"2025-04-13","Richmond","R10","20:30","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-punter-assist-1-3-win-race-10/"
"2025-04-13","Richmond","R11","20:48","https://www.odds.com.au/greyhounds/richmond-20250413/race-sponsorships-available-race-11/"
"2025-04-13","Richmond","R12","21:11","https://www.odds.com.au/greyhounds/richmond-20250413/ladbrokes-fast-withdrawals-race-12/"
"2025-04-13","Grafton","R1","17:37","https://www.odds.com.au/greyhounds/grafton-20250413/ladbrokes-easter-maiden-heat-1-race-1/"
"2025-04-13","Grafton","R2","17:57","https://www.odds.com.au/greyhounds/grafton-20250413/ladbrokes-easter-maiden-heat-2-race-2/"
"2025-04-13","Grafton","R3","18:17","https://www.odds.com.au/greyhounds/grafton-20250413/ladbrokes-easter-maiden-heat-3-race-3/"
"2025-04-13","Grafton","R4","18:37","https://www.odds.com.au/greyhounds/grafton-20250413/sunny-lodge-1-2-win-heat-1-race-4/"
"2025-04-13","Grafton","R5","18:57","https://www.odds.com.au/greyhounds/grafton-20250413/sunny-lodge-1-2-win-heat-2-race-5/"
"2025-04-13","Grafton","R6","19:19","https://www.odds.com.au/greyhounds/grafton-20250413/sunny-lodge-1-2-win-heat-3-race-6/"
"2025-04-13","Grafton","R7","19:40","https://www.odds.com.au/greyhounds/grafton-20250413/sunny-lodge-1-2-win-heat-4-race-7/"
"2025-04-13","Grafton","R8","20:04","https://www.odds.com.au/greyhounds/grafton-20250413/vamoose-stud-final-race-8/"
"2025-04-13","Grafton","R9","20:22","https://www.odds.com.au/greyhounds/grafton-20250413/fair-dinkum-builds-cv-sheds-race-9/"
"2025-04-13","Grafton","R10","20:42","https://www.odds.com.au/greyhounds/grafton-20250413/valley-protective-services-race-10/"
"2025-04-13","Grafton","R11","21:05","https://www.odds.com.au/greyhounds/grafton-20250413/advanced-electrical-and-data-race-11/"
"2025-04-13","Grafton","R12","21:28","https://www.odds.com.au/greyhounds/grafton-20250413/ladbrokes-mates-mode-pots-race-12/"
"2025-04-13","Albion Park","R1","17:51","https://www.odds.com.au/greyhounds/albion-park-20250413/box-1-photography-race-1/"
"2025-04-13","Albion Park","R2","18:07","https://www.odds.com.au/greyhounds/albion-park-20250413/qldgreyscom-race-2/"
"2025-04-13","Albion Park","R3","18:27","https://www.odds.com.au/greyhounds/albion-park-20250413/ladbrokes-odds-surge-race-3/"
"2025-04-13","Albion Park","R4","18:47","https://www.odds.com.au/greyhounds/albion-park-20250413/rosewood-veterinary-service-race-4/"
"2025-04-13","Albion Park","R5","19:09","https://www.odds.com.au/greyhounds/albion-park-20250413/sky-racing-race-5/"
"2025-04-13","Albion Park","R6","19:34","https://www.odds.com.au/greyhounds/albion-park-20250413/garrards-horse-and-hound-race-6/"
"2025-04-13","Albion Park","R7","19:54","https://www.odds.com.au/greyhounds/albion-park-20250413/ladbrokes-racing-club-race-7/"
"2025-04-13","Albion Park","R8","20:13","https://www.odds.com.au/greyhounds/albion-park-20250413/marburg-pub-race-8/"
"2025-04-13","Albion Park","R9","20:33","https://www.odds.com.au/greyhounds/albion-park-20250413/gorski-tippers-yatala-race-9/"
"2025-04-13","Albion Park","R10","20:56","https://www.odds.com.au/greyhounds/albion-park-20250413/ladbrokes-communities-race-10/"
"2025-04-13","Albion Park","R11","21:14","https://www.odds.com.au/greyhounds/albion-park-20250413/kedron-wavell-services-club-race-11/"
"2025-04-13","Albion Park","R12","21:35","https://www.odds.com.au/greyhounds/albion-park-20250413/walloon-hotel-race-12/"
"2025-04-13","Darwin","R1","19:06","https://www.odds.com.au/greyhounds/darwin-20250413/sky-racing-dash-race-1/"
"2025-04-13","Darwin","R2","19:24","https://www.odds.com.au/greyhounds/darwin-20250413/hyland-sportswear-dash-race-2/"
"2025-04-13","Darwin","R3","19:46","https://www.odds.com.au/greyhounds/darwin-20250413/asian-united-food-service-dash-race-3/"
"2025-04-13","Darwin","R4","20:02","https://www.odds.com.au/greyhounds/darwin-20250413/arafura-catering-equipment-dash-race-4/"
"2025-04-13","Darwin","R5","20:24","https://www.odds.com.au/greyhounds/darwin-20250413/sba-office-national-sprint-race-5/"
"2025-04-13","Darwin","R6","20:45","https://www.odds.com.au/greyhounds/darwin-20250413/sba-office-national-sprint-race-6/"
"2025-04-13","Darwin","R7","21:08","https://www.odds.com.au/greyhounds/darwin-20250413/darwin-greyhound-rehoming-bingo-dash-race-7/"
"2025-04-13","Darwin","R8","21:31","https://www.odds.com.au/greyhounds/darwin-20250413/the-lids-fly-on-ladbrokes-live-sprint-race-8/"
"2025-04-13","Darwin","R9","21:46","https://www.odds.com.au/greyhounds/darwin-20250413/btc-constructions-dash-race-9/"
"2025-04-13","Darwin","R10","22:05","https://www.odds.com.au/greyhounds/darwin-20250413/knl-fire-solutions-dash-race-10/"
"2025-04-13","Murray Bridge","R1","17:41","https://www.odds.com.au/greyhounds/murray-bridge-20250413/fresh-pet-food-co-mixed-stake-race-1/"
"2025-04-13","Murray Bridge","R2","17:58","https://www.odds.com.au/greyhounds/murray-bridge-20250413/sky-racing-maiden-stake-race-2/"
"2025-04-13","Murray Bridge","R3","18:20","https://www.odds.com.au/greyhounds/murray-bridge-20250413/spry-civil-construction-stake-race-3/"
"2025-04-13","Murray Bridge","R4","18:35","https://www.odds.com.au/greyhounds/murray-bridge-20250413/fischer-motors-stake-race-4/"
"2025-04-13","Murray Bridge","R5","18:58","https://www.odds.com.au/greyhounds/murray-bridge-20250413/greyhounds-as-pets-stake-race-5/"
"2025-04-13","Murray Bridge","R6","19:21","https://www.odds.com.au/greyhounds/murray-bridge-20250413/first-national-real-estate-murray-bridge-stake-race-6/"
"2025-04-13","Murray Bridge","R7","19:43","https://www.odds.com.au/greyhounds/murray-bridge-20250413/daish-irrigation-and-fodder-race-7/"
"2025-04-13","Murray Bridge","R8","20:07","https://www.odds.com.au/greyhounds/murray-bridge-20250413/thedogssa-stake-race-8/"
"2025-04-13","Murray Bridge","R9","20:31","https://www.odds.com.au/greyhounds/murray-bridge-20250413/grsacomau-stake-race-9/"
"2025-04-13","Murray Bridge","R10","20:53","https://www.odds.com.au/greyhounds/murray-bridge-20250413/follow-thedogssa-on-x-np-stake-race-10/"
"2025-04-13","Murray Bridge","R11","21:12","https://www.odds.com.au/greyhounds/murray-bridge-20250413/rural-city-of-murray-bridge-stake-race-11/"
"2025-04-13","Manukau","R1","11:00","https://www.odds.com.au/greyhounds/manukau-nz-20250413/welcome-to-manukau-sportsbowl-speca-sprint-race-1/"
"2025-04-13","Manukau","R2","11:17","https://www.odds.com.au/greyhounds/manukau-nz-20250413/follow-auckland-grc-on-facebook-sprint-race-2/"
"2025-04-13","Manukau","R3","11:33","https://www.odds.com.au/greyhounds/manukau-nz-20250413/book-your-function-sportsbowl-function-centre-sprint-race-3/"
"2025-04-13","Manukau","R4","11:52","https://www.odds.com.au/greyhounds/manukau-nz-20250413/last-one-standing-sprint-race-4/"
"2025-04-13","Manukau","R5","12:09","https://www.odds.com.au/greyhounds/manukau-nz-20250413/mps-fencing-stakes-race-5/"
"2025-04-13","Manukau","R6","12:29","https://www.odds.com.au/greyhounds/manukau-nz-20250413/may-hounds-greyhound-rehoming-group-sprint-race-6/"
"2025-04-13","Manukau","R7","12:49","https://www.odds.com.au/greyhounds/manukau-nz-20250413/mt-wellington-tab-stakes-race-7/"
"2025-04-13","Manukau","R8","13:09","https://www.odds.com.au/greyhounds/manukau-nz-20250413/racing-here-easter-saturday-sprint-race-8/"
"2025-04-13","Manukau","R9","13:32","https://www.odds.com.au/greyhounds/manukau-nz-20250413/all-the-news-at-tracksideconz-sprint-race-9/"
"2025-04-13","Manukau","R10","13:49","https://www.odds.com.au/greyhounds/manukau-nz-20250413/pump-engineering-services-ltd-stakes-race-10/"
"2025-04-13","Manukau","R11","14:08","https://www.odds.com.au/greyhounds/manukau-nz-20250413/hewlett-electrical-sprint-race-11/"
"2025-04-13","Manukau","R12","14:27","https://www.odds.com.au/greyhounds/manukau-nz-20250413/sportsbowl-function-centre-sprint-race-12/"
"2025-04-13","Rockhampton","R1","18:23","https://www.odds.com.au/greyhounds/rockhampton-20250413/dynamic-electrical-race-1/"
"2025-04-13","Rockhampton","R2","18:40","https://www.odds.com.au/greyhounds/rockhampton-20250413/dynamic-refrigeration-race-2/"
"2025-04-13","Rockhampton","R3","18:55","https://www.odds.com.au/greyhounds/rockhampton-20250413/reggies-podcast-race-3/"
"2025-04-13","Rockhampton","R4","19:13","https://www.odds.com.au/greyhounds/rockhampton-20250413/beckett-family-race-4/"
"2025-04-13","Rockhampton","R5","19:28","https://www.odds.com.au/greyhounds/rockhampton-20250413/a2z-dental-rockhampton-race-5/"
"2025-04-13","Rockhampton","R6","19:51","https://www.odds.com.au/greyhounds/rockhampton-20250413/parkhurst-quality-meats-race-6/"
"2025-04-13","Rockhampton","R7","20:08","https://www.odds.com.au/greyhounds/rockhampton-20250413/love-a-greyhound-race-7/"
"2025-04-13","Rockhampton","R8","20:27","https://www.odds.com.au/greyhounds/rockhampton-20250413/sky-racing-race-8/"
"2025-04-13","Rockhampton","R9","20:43","https://www.odds.com.au/greyhounds/rockhampton-20250413/dinky-di-web-design-race-9/"
"2025-04-13","Rockhampton","R10","21:00","https://www.odds.com.au/greyhounds/rockhampton-20250413/garrards-horse-hound-race-10/"
"2025-04-13","Rockhampton","R11","21:25","https://www.odds.com.au/greyhounds/rockhampton-20250413/dynamic-electrical-race-11/"
"2025-04-13","Q1 Lakeside","R1","12:09","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/ladbrokes-black-book-race-1/"
"2025-04-13","Q1 Lakeside","R2","12:29","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/greyhounds-make-great-pets-race-2/"
"2025-04-13","Q1 Lakeside","R3","12:46","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/sky-racing-race-3/"
"2025-04-13","Q1 Lakeside","R4","13:06","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/garrards-horse-and-hound-race-4/"
"2025-04-13","Q1 Lakeside","R5","13:29","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/box-1-photography-race-5/"
"2025-04-13","Q1 Lakeside","R6","13:46","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/rosewood-veterinary-service-race-6/"
"2025-04-13","Q1 Lakeside","R7","14:05","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/ladbrokes-racing-club-race-7/"
"2025-04-13","Q1 Lakeside","R8","14:23","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/one-turn-racing-the-q-race-8/"
"2025-04-13","Q1 Lakeside","R9","14:50","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/ladbrokes-mates-mode-race-9/"
"2025-04-13","Q1 Lakeside","R10","15:09","https://www.odds.com.au/greyhounds/q1-lakeside-20250413/one-turn-racing-the-q-race-10/"
