"date","track","raceNumber","startTime","raceURL"
"2025-06-07","The Meadows","R5","20:07","https://www.odds.com.au/greyhounds/the-meadows-20250607/sportsbet-final-1-6-wins-race-5/"
"2025-06-07","The Meadows","R6","20:29","https://www.odds.com.au/greyhounds/the-meadows-20250607/grvorgauracedata-race-6/"
"2025-06-07","The Meadows","R7","20:51","https://www.odds.com.au/greyhounds/the-meadows-20250607/city-view-bistro-race-7/"
"2025-06-07","The Meadows","R8","21:16","https://www.odds.com.au/greyhounds/the-meadows-20250607/gorski-australian-made-tippers-race-8/"
"2025-06-07","The Meadows","R9","21:41","https://www.odds.com.au/greyhounds/the-meadows-20250607/melbournegreyhoundsorgau-race-9/"
"2025-06-07","The Meadows","R10","22:02","https://www.odds.com.au/greyhounds/the-meadows-20250607/the-watchdog-app-race-10/"
"2025-06-07","The Meadows","R11","22:27","https://www.odds.com.au/greyhounds/the-meadows-20250607/sportsbet-supporters-of-having-a-crack-race-11/"
"2025-06-07","The Meadows","R12","22:47","https://www.odds.com.au/greyhounds/the-meadows-20250607/greyhound-adoption-program-race-12/"
"2025-06-07","Wentworth Park","R1","19:09","https://www.odds.com.au/greyhounds/wentworth-park-20250607/nsw-gbota-welcome-masters-race-1/"
"2025-06-07","Wentworth Park","R2","19:35","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-mates-mode-pots-max-200-points-race-2/"
"2025-06-07","Wentworth Park","R3","19:52","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-sports-bar-max-200-points-race-3/"
"2025-06-07","Wentworth Park","R4","20:13","https://www.odds.com.au/greyhounds/wentworth-park-20250607/g1-heats-june-28-race-4/"
"2025-06-07","Wentworth Park","R5","20:36","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-odds-surge-max-200-points-race-5/"
"2025-06-07","Wentworth Park","R6","20:58","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-bet-ticker-max-200-points-race-6/"
"2025-06-07","Wentworth Park","R7","21:23","https://www.odds.com.au/greyhounds/wentworth-park-20250607/mark-hughes-foundation-race-7/"
"2025-06-07","Wentworth Park","R8","21:48","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-punter-assist-race-8/"
"2025-06-07","Wentworth Park","R9","22:09","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-bet-ticker-race-9/"
"2025-06-07","Wentworth Park","R10","22:30","https://www.odds.com.au/greyhounds/wentworth-park-20250607/ladbrokes-fast-withdrawals-race-10/"
"2025-06-07","Dubbo","R1","16:54","https://www.odds.com.au/greyhounds/dubbo-20250607/hungry-mate-raw-pet-food-maiden-race-1/"
"2025-06-07","Dubbo","R2","17:10","https://www.odds.com.au/greyhounds/dubbo-20250607/choices-flooring-dubbo-maiden-race-2/"
"2025-06-07","Dubbo","R3","17:27","https://www.odds.com.au/greyhounds/dubbo-20250607/happy-birthday-caitlyn-brewer-0-2-win-race-3/"
"2025-06-07","Dubbo","R4","17:42","https://www.odds.com.au/greyhounds/dubbo-20250607/ladbrokes-blackbook-race-4/"
"2025-06-07","Dubbo","R5","17:57","https://www.odds.com.au/greyhounds/dubbo-20250607/ladbrokes-thunderbolt-heat-race-5/"
"2025-06-07","Dubbo","R6","18:20","https://www.odds.com.au/greyhounds/dubbo-20250607/feral-franky-at-stud-race-6/"
"2025-06-07","Dubbo","R7","18:39","https://www.odds.com.au/greyhounds/dubbo-20250607/signvision-dubbo-1-3-win-race-7/"
"2025-06-07","Dubbo","R8","18:58","https://www.odds.com.au/greyhounds/dubbo-20250607/choice-flooring-dubbo-1-3-win-race-8/"
"2025-06-07","Dubbo","R9","19:22","https://www.odds.com.au/greyhounds/dubbo-20250607/ladbrokes-same-race-multi-1-3-win-race-9/"
"2025-06-07","Dubbo","R10","19:38","https://www.odds.com.au/greyhounds/dubbo-20250607/zipping-kyrgios-at-stud-race-10/"
"2025-06-07","Dubbo","R11","19:56","https://www.odds.com.au/greyhounds/dubbo-20250607/dubbo-rsl-dubbo-battlers-race-11/"
"2025-06-07","Dubbo","R12","20:18","https://www.odds.com.au/greyhounds/dubbo-20250607/ladbrokes-bet-ticker-1-3-win-race-12/"
"2025-06-07","Cannington","R1","21:09","https://www.odds.com.au/greyhounds/cannington-20250607/free-entry-tabtouch-park-race-1/"
"2025-06-07","Cannington","R2","21:34","https://www.odds.com.au/greyhounds/cannington-20250607/saturday-nights-cannington-race-2/"
"2025-06-07","Cannington","R3","21:59","https://www.odds.com.au/greyhounds/cannington-20250607/prime-trophies-race-3/"
"2025-06-07","Cannington","R4","22:20","https://www.odds.com.au/greyhounds/cannington-20250607/auto-owls-bentley-race-4/"
"2025-06-07","Cannington","R5","22:40","https://www.odds.com.au/greyhounds/cannington-20250607/get-your-quaddie-on-race-5/"
"2025-06-07","Cannington","R6","23:04","https://www.odds.com.au/greyhounds/cannington-20250607/sires-on-ice-wa-race-6/"
"2025-06-07","Cannington","R7","23:22","https://www.odds.com.au/greyhounds/cannington-20250607/all-torque-engineering-race-7/"
"2025-06-07","Cannington","R8","23:39","https://www.odds.com.au/greyhounds/cannington-20250607/fuller-fitness-race-8/"
"2025-06-07","Cannington","R9","23:55","https://www.odds.com.au/greyhounds/cannington-20250607/signup-wa-race-9/"
"2025-06-07","Gosford","R1","08:07","https://www.odds.com.au/greyhounds/gosford-20250607/welcome-to-gosford-gbota-maiden-race-1/"
"2025-06-07","Gosford","R2","08:22","https://www.odds.com.au/greyhounds/gosford-20250607/beast-unleashed-at-stud-maiden-race-2/"
"2025-06-07","Gosford","R3","08:40","https://www.odds.com.au/greyhounds/gosford-20250607/sires-on-ice-masters-race-3/"
"2025-06-07","Gosford","R4","08:58","https://www.odds.com.au/greyhounds/gosford-20250607/ladbrokes-mates-mode-pots-race-4/"
"2025-06-07","Gosford","R5","09:15","https://www.odds.com.au/greyhounds/gosford-20250607/ladbrokes-same-race-multi-race-5/"
"2025-06-07","Gosford","R6","09:32","https://www.odds.com.au/greyhounds/gosford-20250607/mark-hughes-foundation-race-6/"
"2025-06-07","Gosford","R7","09:52","https://www.odds.com.au/greyhounds/gosford-20250607/ladbrokes-odds-surge-max-150-points-race-7/"
"2025-06-07","Gosford","R8","10:07","https://www.odds.com.au/greyhounds/gosford-20250607/beast-unleashed-at-stud-max-150-points-race-8/"
"2025-06-07","Gosford","R9","10:23","https://www.odds.com.au/greyhounds/gosford-20250607/farrells-4x2-biscuits-max-150-points-race-9/"
"2025-06-07","Gosford","R10","10:40","https://www.odds.com.au/greyhounds/gosford-20250607/racing-here-every-tuesday-night-max-150-points-race-10/"
"2025-06-07","Angle Park","R1","08:17","https://www.odds.com.au/greyhounds/angle-park-20250607/fresh-pet-food-co-race-1/"
"2025-06-07","Angle Park","R2","08:32","https://www.odds.com.au/greyhounds/angle-park-20250607/sky-racing-np-race-2/"
"2025-06-07","Angle Park","R3","08:47","https://www.odds.com.au/greyhounds/angle-park-20250607/greyhounds-as-pets-np-race-3/"
"2025-06-07","Angle Park","R4","09:07","https://www.odds.com.au/greyhounds/angle-park-20250607/the-dogcast-np-race-4/"
"2025-06-07","Angle Park","R5","09:22","https://www.odds.com.au/greyhounds/angle-park-20250607/wwwgapsaorgau-np-race-5/"
"2025-06-07","Angle Park","R6","09:37","https://www.odds.com.au/greyhounds/angle-park-20250607/mcqueens-tavern-np-race-6/"
"2025-06-07","Angle Park","R7","09:57","https://www.odds.com.au/greyhounds/angle-park-20250607/thedogssa-np-race-7/"
"2025-06-07","Angle Park","R8","10:15","https://www.odds.com.au/greyhounds/angle-park-20250607/tab-np-race-8/"
"2025-06-07","Angle Park","R9","10:30","https://www.odds.com.au/greyhounds/angle-park-20250607/fundraisers-at-angle-park-np-race-9/"
"2025-06-07","Angle Park","R10","10:45","https://www.odds.com.au/greyhounds/angle-park-20250607/follow-thedogssa-on-x-np-race-10/"
"2025-06-07","Q2 Parklands","R1","18:35","https://www.odds.com.au/greyhounds/q2-parklands-20250607/ladbrokes-black-book-race-1/"
"2025-06-07","Q2 Parklands","R2","18:55","https://www.odds.com.au/greyhounds/q2-parklands-20250607/rosewood-veterinary-service-race-2/"
"2025-06-07","Q2 Parklands","R3","19:17","https://www.odds.com.au/greyhounds/q2-parklands-20250607/box-1-photography-race-3/"
"2025-06-07","Q2 Parklands","R4","20:00","https://www.odds.com.au/greyhounds/q2-parklands-20250607/deebing-downs-estate-race-4/"
"2025-06-07","Q2 Parklands","R5","20:22","https://www.odds.com.au/greyhounds/q2-parklands-20250607/ladbrokes-same-race-multi-race-5/"
"2025-06-07","Q2 Parklands","R6","20:44","https://www.odds.com.au/greyhounds/q2-parklands-20250607/ladbrokes-race-6/"
"2025-06-07","Q2 Parklands","R7","21:06","https://www.odds.com.au/greyhounds/q2-parklands-20250607/ladbrokes-race-7/"
"2025-06-07","Q2 Parklands","R8","21:27","https://www.odds.com.au/greyhounds/q2-parklands-20250607/ladbrokes-race-8/"
"2025-06-07","Q2 Parklands","R9","21:52","https://www.odds.com.au/greyhounds/q2-parklands-20250607/ipswich-tribune-race-9/"
"2025-06-07","Q2 Parklands","R10","22:13","https://www.odds.com.au/greyhounds/q2-parklands-20250607/sen-track-race-10/"
"2025-06-07","The Gardens","R1","18:10","https://www.odds.com.au/greyhounds/the-gardens-20250607/welcome-to-ladbrokes-gardens-maiden-race-1/"
"2025-06-07","The Gardens","R2","18:28","https://www.odds.com.au/greyhounds/the-gardens-20250607/vale-bill-barnett-race-2/"
"2025-06-07","The Gardens","R3","18:52","https://www.odds.com.au/greyhounds/the-gardens-20250607/jyes-21st-race-3/"
"2025-06-07","The Gardens","R4","19:13","https://www.odds.com.au/greyhounds/the-gardens-20250607/ladbrokes-mates-mode-pots-race-4/"
"2025-06-07","The Gardens","R5","19:32","https://www.odds.com.au/greyhounds/the-gardens-20250607/ladbrokes-thunderbolt-heat-1-race-5/"
"2025-06-07","The Gardens","R6","19:49","https://www.odds.com.au/greyhounds/the-gardens-20250607/ladbrokes-thunderbolt-heat-2-race-6/"
"2025-06-07","The Gardens","R7","20:10","https://www.odds.com.au/greyhounds/the-gardens-20250607/racecourse-hotel-wallsend-race-7/"
"2025-06-07","The Gardens","R8","20:26","https://www.odds.com.au/greyhounds/the-gardens-20250607/ladbrokes-same-race-multi-race-8/"
"2025-06-07","The Gardens","R9","20:47","https://www.odds.com.au/greyhounds/the-gardens-20250607/mkm-signs-race-9/"
"2025-06-07","The Gardens","R10","21:12","https://www.odds.com.au/greyhounds/the-gardens-20250607/clean-up-crew-staff-appreciation-1-3-win-race-10/"
"2025-06-07","The Gardens","R11","21:37","https://www.odds.com.au/greyhounds/the-gardens-20250607/sires-on-ice-1-3-win-race-11/"
