"track","raceNumber","runnerName","betType","bet365","ubet","tabtouch","betr","boombet","sportsbet","betfair_back","betfair_lay","picketbet","ladbrokes","pointsbet","neds","colossal"
"Bendigo","R1","5 Blue Cabang (5)","Place",4.8,6,4.8,4.2,4.9,5.5,5.25,5.5,4.4,5.5,4.4,"-","-"
"Bendigo","R1","6 Zap (6)","Place",4,4.4,3.9,3.6,4,3.75,3.75,4,3.7,4,3.7,"-","-"
"Bendigo","R1","7 Scarlett's Gem (7)","Place",9.5,4.4,6.5,4.2,6.1,8.75,5.75,12,8,12,6,"-","-"
"Bendigo","R1","8 Maxed Out (8)","Place",2.05,2,2.15,1.95,1.8,1.75,1.8,2,1.95,2,2.2,"-","-"
"Bendigo","R2","2 Viking (2)","Win",4.6,4.6,4.6,4.6,4.85,4.4,5.5,5.7,4.6,4.5,4.5,4.5,4.8
"Bendigo","R2","3 More Boost Rico (3)","Win",51,51,51,51,31,46,50,90,51,51,51,51,51
"Bendigo","R2","4 Basement (4)","Win",10,10,10,11,11,11,15.5,16,9.5,11,11,11,9
"Bendigo","R2","5 Our Mate Bear (5)","Win",34,34,31,29,21.5,27,48,55,31,31,29,31,26
"Bendigo","R2","6 Ruxton Shine (6)","Win",6.5,7,6.5,7,5.7,6.5,8.6,8.8,6.5,7,6.5,7,7
"Bendigo","R2","7 Jackpot Cash (7)","Win",19,19,17,19,18.2,16,23,25,17,16,16,16,18
"Bendigo","R2","8 Highway Hooligan (8)","Win",4,4,3.9,4,3.85,4,4.7,4.9,3.9,4,4,4,4
"Bendigo","R2","9 Coconut Carter (1)","Win",2.5,2.3,2.45,2.4,2.6,2.5,2.7,2.74,2.5,2.4,2.45,2.4,2.5
"Bendigo","R2","2 Viking (2)","Place",1.6,1.55,1.4,1.32,1.46,1.4,1.4,1.5,1.37,1.5,1.7,"-","-"
"Bendigo","R2","3 More Boost Rico (3)","Place",7,7,5.5,4.2,5.6,7,6,7,5,7,5.5,"-","-"
"Bendigo","R2","4 Basement (4)","Place",2.45,2.3,2.35,2.1,2.25,2.3,2.1,2.5,2.35,2.5,2.25,"-","-"
"Bendigo","R2","5 Our Mate Bear (5)","Place",4.5,5,4.6,3.8,3.55,4.33,4.4,5,4,5,4,"-","-"
"Bendigo","R2","6 Ruxton Shine (6)","Place",1.85,1.9,1.9,1.65,1.82,1.75,1.7,1.9,1.8,1.9,1.95,"-","-"
"Bendigo","R2","7 Jackpot Cash (7)","Place",3.7,3.4,3.3,2.9,3.45,3,2.9,3.2,3,3.2,3.4,"-","-"
"Bendigo","R2","8 Highway Hooligan (8)","Place",1.5,1.5,1.36,1.27,1.31,1.4,1.29,1.45,1.32,1.45,1.55,"-","-"
"Bendigo","R2","9 Coconut Carter (1)","Place",1.25,1.24,1.26,1.2,1.26,1.2,1.12,1.2,1.25,1.2,1.33,"-","-"
"Bendigo","R3","2 Koltyn (2)","Win",4,4.8,5,5,3.95,4.2,6.2,6.6,5.25,5.5,5.5,5.5,3.8
"Bendigo","R3","4 Aston Lewis (4)","Win",34,26,31,34,35,31,44,70,31,31,34,31,31
"Bendigo","R3","5 Anchor Cranker (5)","Win",3.4,3.6,3.6,3.7,3.15,3.3,4.7,4.9,3.75,3.5,3.5,3.5,3.3
"Bendigo","R3","6 Thermal Ignition (6)","Win",34,41,34,34,43,31,44,120,34,34,41,34,41
"Bendigo","R3","7 Wave In Sea (7)","Win",34,34,34,34,35,27,46,160,31,31,34,31,26
"Bendigo","R3","9 Tiger Rocks (1)","Win",1.65,1.65,1.6,1.65,1.7,1.7,1.7,1.73,1.55,1.6,1.6,1.6,1.7
"Bendigo","R3","2 Koltyn (2)","Place",1.75,1.85,1.85,1.6,1.58,1.62,1.6,1.9,1.85,1.9,1.65,"-","-"
"Bendigo","R3","4 Aston Lewis (4)","Place",6,7,5.5,4.6,7.1,8,5.75,6.5,5,6.5,7,"-","-"
"Bendigo","R3","5 Anchor Cranker (5)","Place",1.62,1.55,1.36,1.32,1.32,1.4,1.34,1.5,1.32,1.5,1.55,"-","-"
"Bendigo","R3","6 Thermal Ignition (6)","Place",6,10,5.5,4.8,8.6,8,7,6.5,5.5,6.5,8.5,"-","-"
"Bendigo","R3","7 Wave In Sea (7)","Place",6,9,5.5,4.8,6.6,7.5,6,6.5,5,6.5,6,"-","-"
"Bendigo","R3","9 Tiger Rocks (1)","Place",1.22,1.18,1.16,1.12,1.13,1.14,1.01,1.12,1.12,1.12,1.22,"-","-"
"Bendigo","R4","1 Red Shiraz (1)","Win",11,11,10,11,9.7,9.5,14.5,16.5,11,11,10,11,11
"Bendigo","R4","2 Willow Skye (2)","Win",6,6,6,6,5.9,6.5,6.8,7.2,6,7,6,7,5.25
"Bendigo","R4","3 My Opie (3)","Win",4.6,4.4,4.6,4.6,4.65,4.8,5,5.7,4.5,4.6,4.5,4.6,4.6
"Bendigo","R4","4 Starship Atlas (4)","Win",3.8,3.9,3.9,3.9,3.95,3.7,4.5,4.7,3.9,3.7,3.9,3.7,4
"Bendigo","R4","5 Jed's Memory (5)","Win",9,9,8.5,8.5,7.7,9,10.5,11,8.5,8.5,8.5,8.5,9
"Bendigo","R4","6 Star Sixty Six (6)","Win",5.5,5.5,5.5,5.5,5.1,5.5,6.6,6.8,5.5,5.5,5.5,5.5,5.75
"Bendigo","R4","7 Sandy Cabang (7)","Win",11,11,11,11,11,11,13,16,11,11,11,11,11
"Bendigo","R4","8 Evolve (8)","Win",9,8,9,9.5,9.2,8.5,11.5,13,9,9,8.5,9,9.5
"Bendigo","R4","1 Red Shiraz (1)","Place",2.95,2.8,2.6,2.35,2.65,2.15,2.6,2.9,2.45,2.9,2.8,"-","-"
"Bendigo","R4","2 Willow Skye (2)","Place",1.95,2,2,1.7,1.88,1.88,1.8,2.05,1.95,2.05,1.9,"-","-"
"Bendigo","R4","3 My Opie (3)","Place",1.7,1.7,1.65,1.4,1.52,1.62,1.55,1.7,1.55,1.7,1.8,"-","-"
"Bendigo","R4","4 Starship Atlas (4)","Place",1.55,1.6,1.45,1.35,1.52,1.53,1.45,1.5,1.4,1.5,1.65,"-","-"
"Bendigo","R4","5 Jed's Memory (5)","Place",2.65,2.5,2.35,2.2,2.15,2.05,2.25,2.45,2.3,2.45,2.5,"-","-"
"Bendigo","R4","6 Star Sixty Six (6)","Place",1.85,1.9,1.9,1.75,1.76,1.8,1.7,1.85,1.85,1.85,2,"-","-"
"Bendigo","R4","7 Sandy Cabang (7)","Place",2.95,2.8,2.8,2.8,2.75,2.5,2.6,2.9,2.7,2.9,2.8,"-","-"
"Bendigo","R4","8 Evolve (8)","Place",2.65,2.3,2.4,2.25,2.25,2.3,2.2,2.5,2.35,2.5,2.6,"-","-"
"Bendigo","R5","1 Aston Alight (1)","Win",4.2,4.4,4.2,4.4,4.25,4.4,4.9,5.1,4,4.4,4.4,4.4,4.2
"Bendigo","R5","2 Paw Verity (2)","Win",13,15,14,15,13.2,14,16,18.5,13,14,14,14,13
"Bendigo","R5","3 Scott Sigma (3)","Win",26,23,23,23,24.5,26,36,50,23,23,23,23,26
"Bendigo","R5","4 Scott Gnarly (4)","Win",4.4,4.4,4.4,4.4,4.05,4.4,5.3,5.5,4.5,4.5,4.5,4.5,4.4
"Bendigo","R5","5 Lamia Wheeze (5)","Win",5.5,4.8,5.5,6,4.85,6,6.6,7,5.5,5.5,6,5.5,5.5
"Bendigo","R5","6 Paw Maddox (6)","Win",5.5,6,5.5,5.5,6.1,5,7.2,7.8,5.75,5.5,5.5,5.5,5.75
"Bendigo","R5","8 Paw Xabia (8)","Win",4,4,4,4,4.45,4,4.7,4.9,3.9,3.9,4,3.9,4.2
"Bendigo","R5","9 Highland Sal (7)","Win",19,19,18,19,16.4,19,23,27,19,18,19,18,19
"Bendigo","R5","1 Aston Alight (1)","Place",1.6,1.65,1.45,1.35,1.44,1.57,1.45,1.6,1.45,1.6,1.65,"-","-"
"Bendigo","R5","2 Paw Verity (2)","Place",3.2,3.2,3.3,3,2.7,2.8,2.75,3.2,3.1,3.2,2.9,"-","-"
"Bendigo","R5","3 Scott Sigma (3)","Place",4.6,4.4,4.4,3.8,4.05,4.75,3.9,4.5,4,4.5,4.2,"-","-"
"Bendigo","R5","4 Scott Gnarly (4)","Place",1.65,1.65,1.55,1.37,1.62,1.62,1.5,1.65,1.45,1.65,1.7,"-","-"
"Bendigo","R5","5 Lamia Wheeze (5)","Place",1.85,1.75,1.85,1.65,1.82,1.7,1.65,1.8,1.85,1.8,1.9,"-","-"
"Bendigo","R5","6 Paw Maddox (6)","Place",1.85,1.95,1.85,1.65,1.76,1.62,1.7,1.8,1.75,1.8,1.95,"-","-"
"Bendigo","R5","8 Paw Xabia (8)","Place",1.6,1.6,1.45,1.35,1.56,1.44,1.37,1.5,1.37,1.5,1.65,"-","-"
"Bendigo","R5","9 Highland Sal (7)","Place",3.8,3.8,3.7,3.5,3.25,3.4,3.4,3.8,3.7,3.8,3.6,"-","-"
"Bendigo","R6","1 Our Regards (1)","Win",1.3,1.35,1.36,1.37,1.36,1.35,1.5,1.51,1.35,1.35,1.37,1.35,1.35
"Bendigo","R6","2 Mcivor Alfy (2)","Win",16,18,15,15,13.4,16,21,26,15,14,15,14,15
"Bendigo","R6","3 Cooper Summer (3)","Win",12,12,12,12,12.2,12,14,16,11,10,11,10,12
"Bendigo","R6","4 I'm Honey (4)","Win",13,14,12,13,13.8,12,15.5,18.5,12,11,12,11,13
"Bendigo","R6","5 Redshift Romeo (5)","Win",101,41,71,67,93,71,200,1000,71,81,81,81,61
"Bendigo","R6","6 Taden Bale (6)","Win",101,71,71,81,101,61,150,380,81,71,67,71,91
"Bendigo","R6","7 Ballan Brumby (7)","Win",5,4.8,5,5.5,4.8,4.8,6.6,7,5.25,5.5,5.5,5.5,5
"Bendigo","R6","9 Aston Record (8)","Win",61,71,41,41,40,46,100,140,51,51,51,51,51
"Bendigo","R6","1 Our Regards (1)","Place",1.01,1.08,1.02,1.02,1.03,1.04,1.01,1.02,1.01,1.02,1.04,"-","-"
"Bendigo","R6","2 Mcivor Alfy (2)","Place",2.45,2,2.15,1.9,1.82,1.95,2,2.2,2.05,2.2,2.05,"-","-"
"Bendigo","R6","3 Cooper Summer (3)","Place",1.9,1.95,1.95,1.7,1.86,1.75,1.75,1.8,1.75,1.8,1.95,"-","-"
"Bendigo","R6","4 I'm Honey (4)","Place",2,2.2,1.95,1.8,1.92,1.88,1.85,1.9,1.9,1.9,2.15,"-","-"
"Bendigo","R6","5 Redshift Romeo (5)","Place",7.5,4.4,5,3.5,6.1,6.5,6,7,4.6,7,4.8,"-","-"
"Bendigo","R6","6 Taden Bale (6)","Place",7.5,6,5,4,5.6,6,6,6,4.4,6,6,"-","-"
"Bendigo","R6","7 Ballan Brumby (7)","Place",1.22,1.4,1.28,1.22,1.29,1.3,1.21,1.28,1.25,1.28,1.4,"-","-"
"Bendigo","R6","9 Aston Record (8)","Place",4.5,6,3.9,3.4,4.65,6.5,4.2,4.6,3.9,4.6,4.4,"-","-"
"Bendigo","R7","1 Scotch Marra (1)","Win",34,31,31,31,27.5,31,55,70,31,31,29,31,31
"Bendigo","R7","2 Bella Georgia (2)","Win",12,12,12,11,9.7,12,13.5,15,12,11,12,11,10
"Bendigo","R7","3 Sydney Keeping (3)","Win",2.7,2.6,2.65,2.7,2.7,2.7,3.05,3.1,2.6,2.6,2.65,2.6,2.6
"Bendigo","R7","4 Vista Vampire (4)","Win",26,26,26,26,23,21,34,38,23,23,23,23,23
"Bendigo","R7","5 Eccentric Mona (5)","Win",101,101,81,91,111,71,190,990,91,91,81,91,91
"Bendigo","R7","6 West Two Affair (6)","Win",126,101,91,91,131,81,220,990,101,101,91,101,101
"Bendigo","R7","7 Fastened (7)","Win",2.3,2.25,2.25,2.3,2.1,2.3,2.8,2.82,2.25,2.35,2.35,2.35,2.2
"Bendigo","R7","8 It's Mikado Time (8)","Win",4.2,4.2,4.2,3.9,4.05,4,4.9,5.1,4.2,4,4,4,3.9
"Bendigo","R7","1 Scotch Marra (1)","Place",3.8,3.8,3.7,3.1,2.95,4,3.5,4,3.5,4,3.4,"-","-"
"Bendigo","R7","2 Bella Georgia (2)","Place",2.2,2.2,2.1,1.8,1.76,2.1,1.9,2.15,2.05,2.15,2.05,"-","-"
"Bendigo","R7","3 Sydney Keeping (3)","Place",1.15,1.18,1.2,1.14,1.15,1.17,1.05,1.14,1.15,1.14,1.22,"-","-"
"Bendigo","R7","4 Vista Vampire (4)","Place",3.6,3.1,3.4,2.8,2.65,3.3,2.9,3.2,2.9,3.2,3,"-","-"
"Bendigo","R7","5 Eccentric Mona (5)","Place",8.5,9,5.5,4.4,6.1,6.25,7.5,8,5,8,5.75,"-","-"
"Bendigo","R7","6 West Two Affair (6)","Place",10,9,5.5,4.4,6.1,6,8,8.5,5,8.5,6,"-","-"
"Bendigo","R7","7 Fastened (7)","Place",1.13,1.16,1.14,1.1,1.11,1.11,1.02,1.12,1.13,1.12,1.15,"-","-"
"Bendigo","R7","8 It's Mikado Time (8)","Place",1.3,1.35,1.28,1.22,1.26,1.3,1.19,1.28,1.25,1.28,1.35,"-","-"
"Bendigo","R8","1 Ari Gold (1)","Win",9,9,9,9,9.6,9.5,11.5,12.5,8.5,9.5,9.5,9.5,8
"Bendigo","R8","2 Awesome Avenger (2)","Win",15,14,14,15,14.2,14,17,19,13,14,14,14,14
"Bendigo","R8","3 Jetstream Icon (3)","Win",2,2.1,2.05,2.1,2,2.05,2.4,2.44,2.1,2.15,2.05,2.15,2.1
"Bendigo","R8","4 Piebald (4)","Win",13,13,12,12,10.4,13,15,16.5,12,12,13,12,12
"Bendigo","R8","5 Paw Tika (5)","Win",17,17,16,17,14.4,17,20,23,17,16,16,16,17
"Bendigo","R8","6 Tanner Bale (6)","Win",5,4.4,4.5,4.5,5.6,4.4,5.9,6.2,4.8,4.4,4.5,4.4,4.2
"Bendigo","R8","7 Bombarda Maxima (7)","Win",5.5,5.5,5.5,6,5.2,6,6.8,7.2,5.25,5.5,6,5.5,5.5
"Bendigo","R8","8 Ashton (8)","Win",23,26,21,23,19.4,21,30,38,23,26,26,26,23
"Bendigo","R8","1 Ari Gold (1)","Place",2.25,2.2,2.2,1.9,2.05,2,2,2.3,2.15,2.3,2.1,"-","-"
"Bendigo","R8","2 Awesome Avenger (2)","Place",3.2,2.9,3,2.5,2.75,2.5,2.5,3,2.7,3,2.8,"-","-"
"Bendigo","R8","3 Jetstream Icon (3)","Place",1.2,1.22,1.22,1.16,1.15,1.14,1.06,1.16,1.17,1.16,1.22,"-","-"
"Bendigo","R8","4 Piebald (4)","Place",3,2.8,2.6,2.35,2.2,2.5,2.4,2.7,2.5,2.7,2.6,"-","-"
"Bendigo","R8","5 Paw Tika (5)","Place",3.3,3.3,3.2,2.9,2.95,3.2,2.9,3.3,2.9,3.3,3.1,"-","-"
"Bendigo","R8","6 Tanner Bale (6)","Place",1.65,1.6,1.4,1.35,1.62,1.44,1.45,1.5,1.35,1.5,1.55,"-","-"
"Bendigo","R8","7 Bombarda Maxima (7)","Place",1.7,1.75,1.65,1.45,1.62,1.67,1.5,1.7,1.6,1.7,1.75,"-","-"
"Bendigo","R8","8 Ashton (8)","Place",3.9,4.4,3.7,3.2,3.85,3.75,3.6,4.4,3.9,4.4,3.6,"-","-"
"Bendigo","R9","1 Pyrenees Ace (1)","Win",10,9,9,9.5,7.5,9.5,11,12.5,9.5,9.5,9,9.5,9
"Bendigo","R9","2 Flood Warning (2)","Win",23,21,21,21,20.5,21,28,34,21,21,21,21,23
"Bendigo","R9","3 Paw Rival (3)","Win",15,16,15,16,12.4,16,16,18.5,15,15,15,15,15
"Bendigo","R9","5 Prison Break (5)","Win",10,10,10,10,10.2,10,12.5,14,10,10,10,10,10
"Bendigo","R9","6 Aston Shekel (6)","Win",9,9.5,9,9,9.1,10,11,12,9.5,9.5,9,9.5,9
"Bendigo","R9","7 Paw Tonk (7)","Win",1.8,1.75,1.75,1.8,1.96,1.75,2.18,2.24,1.8,1.8,1.65,1.8,1.85
"Bendigo","R9","8 Greysynd Sammy (8)","Win",13,15,13,13,11.6,14,15,17.5,13,13,14,13,13
"Bendigo","R9","9 Levi Design (4)","Win",5.5,6,5.5,5.5,5.2,5.5,6.4,6.8,5.5,5.5,5.5,5.5,5.75
"Bendigo","R9","1 Pyrenees Ace (1)","Place",2.35,2.2,2.1,1.9,1.92,2,2,2.25,2.05,2.25,2.25,"-","-"
"Bendigo","R9","2 Flood Warning (2)","Place",3.75,3.6,3.5,3,3.8,3.75,3.4,3.8,3.3,3.8,3.6,"-","-"
"Bendigo","R9","3 Paw Rival (3)","Place",3.1,3.1,2.9,2.5,2.65,2.8,2.75,3,2.8,3,2.9,"-","-"
"Bendigo","R9","5 Prison Break (5)","Place",2.35,2.3,2.25,2.05,2.25,2.05,2.1,2.3,2.15,2.3,2.45,"-","-"
"Bendigo","R9","6 Aston Shekel (6)","Place",2.15,2.3,2.1,1.9,1.9,2,2.1,2.25,2.05,2.25,2.25,"-","-"
"Bendigo","R9","7 Paw Tonk (7)","Place",1.15,1.16,1.14,1.12,1.15,1.1,1.03,1.1,1.12,1.1,1.2,"-","-"
"Bendigo","R9","8 Greysynd Sammy (8)","Place",2.9,2.9,2.7,2.4,2.5,2.3,2.5,2.8,2.6,2.8,2.7,"-","-"
"Bendigo","R9","9 Levi Design (4)","Place",1.65,1.8,1.6,1.4,1.62,1.62,1.5,1.65,1.45,1.65,1.8,"-","-"
"Bendigo","R10","1 Snowball One (1)","Win",2.3,2.4,2.35,2.4,2.45,2.4,2.84,2.92,2.4,2.4,2.35,2.4,2.35
"Bendigo","R10","2 One Knee Noni (2)","Win",71,71,51,67,45,61,110,200,67,61,51,61,71
"Bendigo","R10","5 Fluent Action (5)","Win",2.8,2.6,2.7,2.65,2.55,2.7,3.05,3.1,2.6,2.6,2.65,2.6,2.7
"Bendigo","R10","6 Sugar Bowl Rose (6)","Win",41,41,34,34,43,35,60,65,41,41,34,41,41
"Bendigo","R10","7 Aston Ophelia (7)","Win",7.5,7.5,7.5,8,8.1,7.5,9.2,9.8,7.5,7.5,7.5,7.5,7
"Bendigo","R10","8 Sofia Riot (8)","Win",4.2,4,4.4,4.2,4.05,4.2,4.9,5.4,4.2,4.2,4.4,4.2,4.4
"Bendigo","R10","9 Delightful (4)","Win",126,81,101,91,111,81,220,1000,91,126,101,126,126
"Bendigo","R10","1 Snowball One (1)","Place",1.42,1.14,1.3,1.25,1.31,1.13,1.3,1.4,1.25,1.4,1.45,"-","-"
"Bendigo","R10","2 One Knee Noni (2)","Place",15,4.8,8.5,8.5,6.4,6.75,5.25,13,8,13,14,"-","-"
"Bendigo","R10","5 Fluent Action (5)","Place",1.55,1.16,1.34,1.3,1.41,1.17,1.37,1.45,1.3,1.45,1.55,"-","-"
"Bendigo","R10","6 Sugar Bowl Rose (6)","Place",7,4.2,6,5.5,6.1,4,5.25,9,6,9,9.5,"-","-"
"Bendigo","R10","7 Aston Ophelia (7)","Place",2.6,1.6,2.9,2.5,2.75,1.57,1.75,2.8,2.8,2.8,2.7,"-","-"
"Bendigo","R10","8 Sofia Riot (8)","Place",1.87,1.28,2,1.8,1.62,1.25,1.65,1.9,2,1.9,2.05,"-","-"
"Bendigo","R10","9 Delightful (4)","Place",29,7,19,13,15.2,6.75,12,21,18,21,21,"-","-"
"Bendigo","R11","1 Nickleby Action (1)","Win",81,81,71,81,83,71,100,1000,71,71,67,71,81
"Bendigo","R11","2 Shima Stripe (2)","Win",15,15,13,15,13.8,14,18,23,15,13,14,13,14
"Bendigo","R11","3 Paw Kramer (3)","Win",7.5,7.5,7.5,7.5,6.9,7.5,9.2,10.5,7,7.5,7.5,7.5,7.5
"Bendigo","R11","4 Roscoe Bale (4)","Win",21,21,18,20,19.2,18,28,36,19,17,18,17,15
"Bendigo","R11","5 Angry Chief (5)","Win",15,15,14,15,14.2,15,18.5,20,15,13,14,13,13
"Bendigo","R11","7 Magnet Mover (7)","Win",61,71,51,67,38,51,90,170,61,51,51,51,51
"Bendigo","R11","8 Field Day (8)","Win",1.13,1.12,1.18,1.17,1.19,1.18,1.34,1.35,1.14,1.18,1.17,1.18,1.2
"Bendigo","R11","1 Nickleby Action (1)","Place",9.5,4.8,7,5.5,6.6,4.33,7.5,12,6.5,12,12,"-","-"
"Bendigo","R11","2 Shima Stripe (2)","Place",3.4,1.8,2.9,2.7,2.95,1.73,2.5,3.2,2.9,3.2,3.4,"-","-"
"Bendigo","R11","3 Paw Kramer (3)","Place",2.1,1.4,2,1.85,1.76,1.3,1.55,2,1.95,2,2.2,"-","-"
"Bendigo","R11","4 Roscoe Bale (4)","Place",4.25,2.1,3.6,3.4,3.85,2.05,3,3.9,3.6,3.9,3.8,"-","-"
"Bendigo","R11","5 Angry Chief (5)","Place",3.4,1.8,3.1,2.7,3.05,1.91,1.7,3.2,3,3.2,3.4,"-","-"
"Bendigo","R11","7 Magnet Mover (7)","Place",8,4.4,5.75,5.5,5.2,3.75,6.5,9,5.5,9,9,"-","-"
"Bendigo","R11","8 Field Day (8)","Place",1.04,1.01,1.06,1.03,1.07,1.03,1.05,1.04,1.04,1.04,1.06,"-","-"
"Bendigo","R12","1 Dunach Fireball (1)","Win",1.55,1.55,1.55,1.6,1.58,1.5,1.82,1.85,1.55,1.6,1.55,1.6,1.6
"Bendigo","R12","2 Rapidfire Morris (2)","Win",7.5,7.5,6.5,7,7.1,7,8.2,8.8,7,7,7,7,7
"Bendigo","R12","3 Single Flicker (3)","Win",51,51,41,61,45,46,75,150,51,46,51,46,51
"Bendigo","R12","5 Don't Tell Shell (5)","Win",5.5,5,5.5,5.5,5.5,5.5,6.2,6.6,5,5,5.5,5,5.25
"Bendigo","R12","6 Mia Coco (6)","Win",7,7.5,7,7.5,6.6,7.5,9.6,10,7.5,7.5,7.5,7.5,7
"Bendigo","R12","7 Bullseye Bob (7)","Win",23,23,21,23,23.5,20,30,38,21,21,21,21,23
"Bendigo","R12","8 Black Compass (8)","Win",17,16,16,17,15.4,17,21,29,17,16,17,16,17
"Bendigo","R12","1 Dunach Fireball (1)","Place",1.22,1.08,1.18,1.16,1.19,1.05,1.16,1.18,1.17,1.18,1.22,"-","-"
"Bendigo","R12","2 Rapidfire Morris (2)","Place",2.7,1.7,2.35,2.15,1.98,1.5,2.1,2.6,2.35,2.6,2.8,"-","-"
"Bendigo","R12","3 Single Flicker (3)","Place",10,5,6,6,7.1,6.5,8,12,7,12,11,"-","-"
"Bendigo","R12","5 Don't Tell Shell (5)","Place",2.25,1.45,2.2,2,2.15,1.33,1.8,2.05,2.05,2.05,2.25,"-","-"
"Bendigo","R12","6 Mia Coco (6)","Place",2.6,1.7,2.5,2.3,2.35,1.7,2.2,2.7,2.5,2.7,2.6,"-","-"
"Bendigo","R12","7 Bullseye Bob (7)","Place",6,3.1,5,4.6,5.1,3.1,2.3,6,4.8,6,6.5,"-","-"
"Bendigo","R12","8 Black Compass (8)","Place",4.75,2.5,4.4,3.8,4.45,2.3,2.1,4.8,4.2,4.8,4.8,"-","-"
"Mount Gambier","R1","1 Sher Zany (1)","Win",3.6,3.3,3.5,3.4,3.75,3.7,4,4.1,"-",3.4,3.6,3.4,3.5
"Mount Gambier","R1","2 Sweet Secret (2)","Win",10,8.5,9.5,9.5,8.2,9.5,12.5,13.5,"-",9.5,9.5,9.5,8.5
"Mount Gambier","R1","4 Ernie The Brute (4)","Win",12,13,13,14,12.2,12,18,18.5,"-",12,13,12,11
"Mount Gambier","R1","5 Oregon Caldwell (5)","Win",1.65,1.75,1.7,1.7,1.68,1.65,1.87,1.89,"-",1.7,1.65,1.7,1.7
"Mount Gambier","R1","7 Hit Top Gear (7)","Win",21,21,20,21,16.4,20,30,34,"-",20,20,20,19
"Mount Gambier","R1","8 Starlight Jewel (8)","Win",13,13,13,13,12.2,14,17,19,"-",13,14,13,12
"Mount Gambier","R1","1 Sher Zany (1)","Place",1.7,1.6,1.36,1.3,1.41,1.44,"-",1.55,1.35,1.55,1.75,"-","-"
"Mount Gambier","R1","2 Sweet Secret (2)","Place",3,3,2.9,2.5,2.95,2.8,"-",3,2.7,3,3.1,"-","-"
"Mount Gambier","R1","4 Ernie The Brute (4)","Place",3.4,4.2,3.5,3.2,3.65,3.1,"-",3.6,3.5,3.6,3.6,"-","-"
"Mount Gambier","R1","5 Oregon Caldwell (5)","Place",1.25,1.24,1.2,1.16,1.21,1.17,"-",1.18,1.17,1.18,1.22,"-","-"
"Mount Gambier","R1","7 Hit Top Gear (7)","Place",5,6,4.4,3.9,3.85,6.1,"-",5.5,4.2,5.5,5.5,"-","-"
"Mount Gambier","R1","8 Starlight Jewel (8)","Place",3.5,4.2,3.6,3.3,3.9,3.6,"-",3.9,3.7,3.9,4,"-","-"
"Mount Gambier","R2","1 Bourne Sid (1)","Win",2.5,2.8,2.6,2.6,2.35,2.5,2.8,2.9,"-",2.7,2.6,2.7,2.6
"Mount Gambier","R2","2 Frosty Force (2)","Win",81,81,61,67,83,61,140,910,"-",81,67,81,71
"Mount Gambier","R2","4 Magic Mack (4)","Win",3.8,3.6,3.8,3.9,3.65,3.8,4.6,4.8,"-",3.6,3.7,3.6,3.9
"Mount Gambier","R2","6 Way Cool (6)","Win",3,2.9,3,3,3.15,3.1,3.35,3.45,"-",3,3,3,3
"Mount Gambier","R2","8 Vixen Force (8)","Win",5.5,5.5,5.5,5,5.6,5.5,6.8,7.6,"-",5.5,5.5,5.5,5.5
"Mount Gambier","R2","1 Bourne Sid (1)","Place",1.4,1.5,1.3,1.25,1.25,1.3,"-",1.45,1.25,1.45,1.45,"-","-"
"Mount Gambier","R2","2 Frosty Force (2)","Place",26,24,9,8,13.2,11,"-",13,9,13,11,"-","-"
"Mount Gambier","R2","4 Magic Mack (4)","Place",1.67,1.75,1.6,1.5,1.54,1.67,"-",1.65,1.55,1.65,1.85,"-","-"
"Mount Gambier","R2","6 Way Cool (6)","Place",1.5,1.55,1.36,1.3,1.45,1.44,"-",1.5,1.35,1.5,1.55,"-","-"
"Mount Gambier","R2","8 Vixen Force (8)","Place",2,2.2,2.15,1.85,2.2,2.1,"-",2.15,2.1,2.15,2.25,"-","-"
"Mount Gambier","R3","1 Lochinvar Pearl (1)","Win",3,2.9,3,3.1,3.05,3,3.7,3.85,"-",3,2.85,3,3
"Mount Gambier","R3","2 Come On Kilkenny (2)","Win",4,4.2,3.9,3.9,3.65,4,4.3,4.6,"-",4,4,4,3.9
"Mount Gambier","R3","4 Mister Cadillac (4)","Win",3.2,3.3,3.3,3.4,3.4,3.4,3.6,3.8,"-",3.2,3.3,3.2,3.3
"Mount Gambier","R3","6 My Boy Josh (6)","Win",11,11,11,11,12.2,11,12.5,14,"-",10,11,10,11
"Mount Gambier","R3","8 Anna Force (8)","Win",5,5,4.8,5,4.6,5,5.6,6,"-",4.8,4.8,4.8,4.4
"Mount Gambier","R3","1 Lochinvar Pearl (1)","Place",1.62,1.6,1.38,1.35,1.52,1.5,"-",1.6,1.37,1.6,1.65,"-","-"
"Mount Gambier","R3","2 Come On Kilkenny (2)","Place",1.87,1.95,1.8,1.6,1.6,1.67,"-",1.85,1.75,1.85,1.95,"-","-"
"Mount Gambier","R3","4 Mister Cadillac (4)","Place",1.67,1.75,1.5,1.4,1.62,1.57,"-",1.65,1.45,1.65,1.8,"-","-"
"Mount Gambier","R3","6 My Boy Josh (6)","Place",3.5,4,3.6,3.3,3.85,3.4,"-",3.4,3.6,3.4,3.8,"-","-"
"Mount Gambier","R3","8 Anna Force (8)","Place",2.1,2.3,2.1,1.95,2.1,2,"-",2.1,2.05,2.1,2.1,"-","-"
